seg_id,year,opus_screen
2025-10-24#t157w0,2025,6
2021-06-09#t3505w0,2021,6
2020-06-17#t4678w0,2020,6
2023-12-12#t15356w0,2023,6
2020-11-20#t158w0,2020,6
2020-12-09#t572w6,2020,6
2018-10-31#t337w0,2018,6
2023-05-17#t12042w6,2023,6
2019-11-28#t2738w0,2019,6
2019-05-28#t2061w0,2019,6
2023-11-30#t14740w0,2023,6
2021-06-10#t3677w6,2021,6
2022-11-15#t9228w3,2022,6
2022-06-08#t7828w6,2022,6
2022-06-02#t7488w0,2022,6
2022-11-23#t9674w0,2022,6
2021-12-09#t5509w0,2021,6
2024-11-27#t361w0,2024,6
2023-11-01#t13711w0,2023,6
2021-05-12#t2236w2,2021,6
2020-06-16#t4548w0,2020,6
2022-11-15#t9236w6,2022,6
2019-12-13#t3246w8,2019,6
2018-10-31#t373w4,2018,6
2019-12-12#t361w3,2019,6
2025-12-12#t2004w1,2025,6
2023-06-13#t12726w1,2023,6
2023-06-15#t12955w2,2023,6
2018-12-12#t1182w1,2018,6
2026-03-20#t2190w0,2026,6
2025-06-03#t3084w0,2025,6
2021-03-19#t1610w4,2021,6
2022-10-26#t8612w0,2022,6
2025-03-19#t972w1,2025,6
2025-11-21#t1218w0,2025,6
2021-11-25#t4710w1,2021,6
2023-05-12#t11822w0,2023,6
2022-12-14#t10583w0,2022,6
2019-11-26#t2685w0,2019,6
2025-11-07#t892w0,2025,6
2024-11-26#t259w0,2024,6
2022-12-15#t10729w2,2022,6
2020-03-11#t3744w0,2020,6
2021-06-11#t3713w0,2021,6
2022-11-15#t9240w1,2022,6
2022-11-17#t9484w3,2022,6
2026-05-07#t2749w0,2026,6
2024-12-12#t813w1,2024,6
2023-05-10#t11655w1,2023,6
2022-10-26#t8656w0,2022,6
2021-12-02#t5012w3,2021,6
2025-03-27#t1527w0,2025,6
2021-11-02#t3839w0,2021,6
2022-05-19#t7187w0,2022,6
2020-12-11#t696w0,2020,6
2025-05-09#t1968w0,2025,6
2019-11-27#t146w0,2019,6
2021-06-02#t3160w1,2021,6
2021-06-02#t3156w3,2021,6
2024-11-20#t99w0,2024,6
2022-06-02#t7601w2,2022,6
2023-06-16#t12985w0,2023,6
2024-11-27#t379w0,2024,6
2022-05-19#t7166w1,2022,6
2022-03-29#t6249w1,2022,6
2024-03-27#t15925w2,2024,6
2024-03-26#t15729w0,2024,6
2023-05-17#t11948w0,2023,6
2023-10-25#t13451w2,2023,6
2023-11-23#t14348w0,2023,6
2024-12-12#t813w2,2024,6
2022-10-12#t8530w0,2022,6
2023-11-24#t14400w0,2023,6
2021-06-01#t3037w2,2021,6
2020-11-20#t222w0,2020,6
2023-12-08#t15287w0,2023,6
2024-05-17#t16884w0,2024,6
2022-03-30#t6360w1,2022,6
2019-05-31#t2235w0,2019,6
2023-12-07#t15185w0,2023,6
2025-10-30#t525w0,2025,6
2022-05-19#t7195w1,2022,6
2020-06-17#t4701w0,2020,6
2026-03-24#t2303w0,2026,6
2024-03-27#t15982w2,2024,6
2022-12-09#t10422w0,2022,6
2024-03-26#t15831w7,2024,6
2023-11-22#t14219w1,2023,6
2023-12-07#t15197w5,2023,6
2020-12-10#t578w0,2020,6
2021-05-20#t2762w0,2021,6
2019-11-27#t259w1,2019,6
2024-12-10#t603w0,2024,6
2019-12-19#t3552w0,2019,6
2022-05-11#t6674w0,2022,6
2019-12-19#t3538w2,2019,6
2023-06-13#t12696w0,2023,6
2022-06-08#t7808w0,2022,6
2025-03-25#t1320w0,2025,6
2021-06-09#t3488w0,2021,6
2024-03-22#t15674w0,2024,6
2024-05-31#t17340w0,2024,6
2021-06-01#t3038w8,2021,6
2022-10-05#t8193w0,2022,6
2023-12-01#t14795w0,2023,6
2024-06-07#t17707w0,2024,6
2024-05-28#t17040w3,2024,6
2023-10-20#t13197w0,2023,6
2022-11-15#t9170w0,2022,6
2021-12-01#t4910w0,2021,6
2022-05-10#t6533w0,2022,6
2024-05-15#t16703w0,2024,6
2022-11-18#t9572w0,2022,6
2025-11-18#t997w0,2025,6
2023-12-12#t15382w3,2023,6
2025-03-25#t1337w0,2025,6
2025-10-24#t174w0,2025,6
2022-11-02#t8950w0,2022,6
2026-03-25#t2387w0,2026,6
2019-11-28#t2754w0,2019,6
2019-12-11#t3014w0,2019,6
2019-12-17#t3318w0,2019,6
2019-11-26#t2691w4,2019,6
2022-03-31#t6402w0,2022,6
2023-06-08#t12535w3,2023,6
2024-06-04#t17407w0,2024,6
2021-06-01#t3033w5,2021,6
2021-11-02#t3853w0,2021,6
2025-10-24#t180w17,2025,6
2023-10-25#t13381w0,2023,6
2026-05-14#t3155w0,2026,6
2025-05-16#t2527w0,2025,6
2022-06-02#t7470w0,2022,6
2022-11-03#t9083w1,2022,6
2022-03-25#t6114w0,2022,6
2021-11-25#t4681w0,2021,6
2021-12-08#t5305w0,2021,6
2022-05-10#t6557w1,2022,6
2022-11-24#t9804w4,2022,6
2025-12-10#t1781w0,2025,6
2025-03-19#t1090w0,2025,6
2019-11-22#t2522w0,2019,6
2020-12-18#t1276w1,2020,6
2022-03-31#t6474w1,2022,6
2023-06-15#t12946w0,2023,6
2024-11-27#t437w5,2024,6
2025-05-06#t1658w0,2025,6
2022-12-14#t10605w1,2022,6
2024-05-31#t17322w0,2024,6
2020-12-18#t1262w0,2020,6
2022-05-19#t7221w4,2022,6
2021-03-23#t1713w8,2021,6
2021-06-02#t3150w2,2021,6
2024-05-28#t17033w1,2024,6
2025-03-26#t1511w3,2025,6
2022-05-12#t6856w0,2022,6
2023-10-25#t13389w0,2023,6
2023-03-30#t11411w3,2023,6
2020-03-11#t3714w0,2020,6
2022-10-26#t8625w0,2022,6
2025-05-27#t2604w0,2025,6
2021-12-03#t5142w5,2021,6
2025-03-19#t1058w1,2025,6
2021-12-07#t5252w0,2021,6
2022-12-08#t10301w1,2022,6
2019-12-10#t2920w0,2019,6
2023-06-07#t12424w0,2023,6
2022-10-05#t8220w3,2022,6
2025-03-19#t1080w5,2025,6
2022-11-16#t9362w2,2022,6
2023-03-30#t11416w0,2023,6
2025-03-27#t1558w0,2025,6
2021-03-25#t1940w0,2021,6
2018-10-31#t351w0,2018,6
2025-11-05#t649w0,2025,6
2021-12-17#t5927w0,2021,6
2022-03-25#t6139w13,2022,6
2021-11-25#t4712w1,2021,6
2021-06-11#t3752w2,2021,6
2024-05-29#t17094w0,2024,6
2023-03-30#t11351w7,2023,6
2022-11-24#t9836w3,2022,6
2021-05-21#t2920w1,2021,6
2019-11-26#t2654w0,2019,6
2018-11-28#t969w4,2018,6
2019-12-12#t361w1,2019,6
2025-11-19#t1056w0,2025,6
2022-10-05#t8219w0,2022,6
2020-12-15#t788w0,2020,6
2025-03-21#t1252w10,2025,6
2024-03-27#t15941w0,2024,6
2021-05-13#t2369w3,2021,6
2021-05-18#t2515w0,2021,6
2021-03-19#t1584w0,2021,6
2023-06-13#t12732w0,2023,6
2023-03-30#t11410w1,2023,6
2025-05-30#t2965w0,2025,6
2022-11-25#t9927w1,2022,6
2021-03-24#t1780w0,2021,6
2023-05-11#t11781w4,2023,6
2025-03-26#t1518w12,2025,6
2024-05-29#t17085w0,2024,6
2022-06-02#t7575w2,2022,6
2023-06-15#t12921w2,2023,6
2021-12-07#t5258w0,2021,6
2024-06-05#t17519w0,2024,6
2025-12-09#t1649w0,2025,6
2025-03-27#t1555w0,2025,6
2019-12-20#t3698w1,2019,6
2022-12-06#t10005w0,2022,6
2021-06-11#t3750w5,2021,6
2024-03-26#t15817w2,2024,6
2022-12-07#t10195w0,2022,6
2020-12-16#t1066w0,2020,6
2024-11-26#t311w2,2024,6
2023-12-06#t15074w3,2023,6
2018-11-23#t678w0,2018,6
2022-05-20#t7283w2,2022,6
2026-05-06#t2713w0,2026,6
2022-03-31#t6395w0,2022,6
2021-05-12#t2191w0,2021,6
2020-12-10#t666w0,2020,6
2022-11-17#t9486w4,2022,6
2023-12-07#t15141w0,2023,6
2018-10-26#t172w0,2018,6
2025-05-30#t2980w0,2025,6
2021-12-09#t5526w3,2021,6
2025-11-21#t1250w0,2025,6
2022-03-31#t6465w3,2022,6
2022-06-03#t7652w0,2022,6
2022-11-17#t9472w0,2022,6
2022-06-02#t7564w3,2022,6
2018-10-30#t254w0,2018,6
2025-03-27#t1616w4,2025,6
2022-11-23#t9689w0,2022,6
2022-06-02#t7568w3,2022,6
2020-11-18#t141w1,2020,6
2023-10-18#t13095w0,2023,6
2021-03-19#t1572w0,2021,6
2019-05-16#t1778w0,2019,6
2020-12-16#t1064w0,2020,6
2021-06-01#t3037w1,2021,6
2018-10-24#t80w0,2018,6
2021-05-12#t2117w0,2021,6
2022-11-24#t9751w0,2022,6
2021-06-02#t3110w0,2021,6
2024-03-28#t16007w0,2024,6
2024-05-28#t16980w0,2024,6
2023-10-24#t13295w0,2023,6
2022-11-02#t8928w0,2022,6
2022-05-12#t6820w0,2022,6
2023-11-30#t14723w0,2023,6
2023-03-30#t11365w9,2023,6
2022-10-12#t8525w0,2022,6
2025-05-27#t2648w1,2025,6
2022-03-25#t6109w0,2022,6
2022-11-24#t9799w0,2022,6
2019-11-26#t2690w11,2019,6
2022-06-02#t7491w0,2022,6
2024-11-26#t266w0,2024,6
2020-06-16#t4565w0,2020,6
2021-11-10#t4312w0,2021,6
2023-10-18#t13162w0,2023,6
2023-10-26#t13583w2,2023,6
2021-11-09#t4260w0,2021,6
2025-03-25#t1383w12,2025,6
2024-05-29#t17137w2,2024,6
2024-06-06#t17539w0,2024,6
2022-12-09#t10420w0,2022,6
2025-03-27#t1612w0,2025,6
2025-05-14#t2315w1,2025,6
2023-05-09#t11502w2,2023,6
2018-11-21#t621w0,2018,6
2020-06-11#t4496w1,2020,6
2023-03-22#t10904w0,2023,6
2020-11-19#t146w3,2020,6
2023-03-24#t11015w0,2023,6
2025-11-20#t1112w0,2025,6
2023-05-10#t11642w2,2023,6
2019-03-22#t1314w6,2019,6
2023-12-08#t15272w0,2023,6
2025-12-02#t1379w0,2025,6
2021-05-21#t2876w0,2021,6
2024-05-07#t16144w0,2024,6
2023-11-03#t13935w0,2023,6
2020-06-09#t4270w0,2020,6
2022-05-11#t6612w0,2022,6
2021-11-25#t4710w0,2021,6
2022-11-15#t9212w0,2022,6
2020-12-10#t681w3,2020,6
2022-05-17#t6989w0,2022,6
2025-03-25#t1383w14,2025,6
2023-11-02#t13797w0,2023,6
2022-12-14#t10557w0,2022,6
2021-11-25#t4640w0,2021,6
2022-05-13#t6932w0,2022,6
2021-06-10#t3644w0,2021,6
2018-10-30#t250w0,2018,6
2024-05-30#t17140w0,2024,6
2018-10-26#t193w2,2018,6
2021-11-04#t4095w0,2021,6
2023-06-09#t12617w0,2023,6
2024-11-22#t218w2,2024,6
2018-10-31#t385w0,2018,6
2022-06-09#t7899w0,2022,6
2019-12-12#t385w0,2019,6
2023-05-10#t11548w0,2023,6
2019-12-10#t2900w0,2019,6
2023-03-24#t10983w0,2023,6
2019-12-11#t2993w0,2019,6
2023-12-12#t15388w0,2023,6
2023-05-19#t12277w3,2023,6
2022-03-29#t6233w4,2022,6
2023-11-02#t13836w0,2023,6
2023-11-28#t14458w0,2023,6
2021-03-23#t1676w0,2021,6
2021-05-14#t2431w0,2021,6
2022-11-15#t9228w10,2022,6
2021-12-03#t5142w0,2021,6
2025-06-05#t3348w0,2025,6
2023-05-18#t12130w0,2023,6
2025-10-29#t337w0,2025,6
2018-11-27#t780w0,2018,6
2024-11-29#t546w0,2024,6
2022-11-16#t9247w0,2022,6
2025-03-27#t1618w1,2025,6
2022-11-17#t9464w4,2022,6
2020-05-26#t4080w0,2020,6
2021-03-24#t1809w0,2021,6
2022-10-11#t8467w0,2022,6
2021-11-25#t4671w0,2021,6
2022-05-17#t6995w0,2022,6
2025-10-29#t359w0,2025,6
2025-05-14#t2280w0,2025,6
2023-05-17#t11952w0,2023,6
2022-03-31#t6414w0,2022,6
2024-05-31#t17338w0,2024,6
2022-12-09#t10404w0,2022,6
2021-12-02#t5001w0,2021,6
2024-05-08#t16249w0,2024,6
2022-05-10#t6579w0,2022,6
2019-11-27#t250w0,2019,6
2022-03-29#t6203w0,2022,6
2021-12-14#t5700w0,2021,6
2021-03-23#t1705w0,2021,6
2020-12-15#t797w0,2020,6
2024-05-28#t17042w2,2024,6
2023-05-18#t12172w4,2023,6
2021-05-13#t2271w0,2021,6
2023-05-11#t11775w0,2023,6
2024-05-31#t17294w0,2024,6
2024-06-06#t17622w0,2024,6
2019-03-22#t1309w5,2019,6
2024-06-06#t17559w0,2024,6
2024-03-22#t15705w0,2024,6
2026-03-24#t2322w3,2026,6
2021-03-24#t1823w2,2021,6
2023-11-21#t14097w0,2023,6
2020-06-18#t4820w0,2020,6
2022-05-19#t7193w1,2022,6
2024-12-13#t906w0,2024,6
2019-05-31#t2253w0,2019,6
2019-12-12#t322w0,2019,6
2021-12-16#t5872w2,2021,6
2021-12-09#t5535w1,2021,6
2025-11-20#t1206w4,2025,6
2024-03-22#t15656w0,2024,6
2021-03-24#t1821w3,2021,6
2022-05-17#t7004w0,2022,6
2018-10-26#t179w0,2018,6
2024-06-06#t17664w1,2024,6
2025-06-03#t3098w0,2025,6
2021-03-17#t1436w1,2021,6
2025-11-20#t1212w0,2025,6
2023-10-20#t13251w14,2023,6
2019-05-31#t2156w0,2019,6
2021-12-16#t5896w4,2021,6
2025-10-28#t280w3,2025,6
2018-11-27#t856w1,2018,6
2023-12-08#t15293w1,2023,6
2022-05-11#t6693w2,2022,6
2023-11-21#t14101w0,2023,6
2022-11-24#t9800w0,2022,6
2024-06-04#t17405w0,2024,6
2019-12-13#t3171w0,2019,6
2022-12-15#t10690w1,2022,6
2019-05-28#t1941w0,2019,6
2018-12-12#t1125w0,2018,6
2025-06-05#t3348w1,2025,6
2019-05-16#t1835w0,2019,6
2021-03-25#t1894w0,2021,6
2024-05-07#t16162w0,2024,6
2023-06-06#t12367w0,2023,6
2022-06-09#t7892w0,2022,6
2019-11-22#t2564w7,2019,6
2023-03-29#t11238w4,2023,6
2022-12-13#t10515w1,2022,6
2021-12-02#t4960w0,2021,6
2021-12-02#t5044w0,2021,6
2023-06-15#t12921w1,2023,6
2023-10-24#t13339w15,2023,6
2023-03-30#t11348w0,2023,6
2020-12-08#t426w5,2020,6
2023-05-18#t12170w3,2023,6
2022-06-03#t7648w0,2022,6
2019-11-28#t2708w0,2019,6
2021-05-18#t2502w0,2021,6
2022-05-19#t7210w0,2022,6
2022-03-25#t6145w6,2022,6
2022-11-25#t9879w0,2022,6
2023-06-14#t12743w0,2023,6
2025-03-19#t1081w3,2025,6
2025-11-18#t1020w5,2025,6
2023-11-24#t14363w0,2023,6
2018-12-12#t1177w5,2018,6
2025-05-14#t2187w0,2025,6
2025-06-03#t3083w0,2025,6
2020-05-26#t4110w0,2020,6
2023-03-29#t11250w1,2023,6
2023-03-30#t11365w6,2023,6
2022-05-11#t6641w0,2022,6
2019-05-14#t1588w0,2019,6
2025-10-24#t180w9,2025,6
2025-03-25#t1383w0,2025,6
2024-05-28#t17015w0,2024,6
2021-06-11#t3759w0,2021,6
2023-10-25#t13463w4,2023,6
2022-05-12#t6865w3,2022,6
2022-05-18#t7038w0,2022,6
2020-12-10#t615w0,2020,6
2018-12-11#t1010w0,2018,6
2022-11-01#t8869w5,2022,6
2023-12-13#t15468w0,2023,6
2025-05-15#t2365w0,2025,6
2025-03-26#t1421w0,2025,6
2018-11-01#t463w7,2018,6
2023-10-20#t13260w0,2023,6
2022-10-28#t8759w3,2022,6
2021-05-13#t2261w0,2021,6
2022-11-24#t9827w3,2022,6
2024-12-12#t811w0,2024,6
2023-12-07#t15118w0,2023,6
2019-03-22#t1292w0,2019,6
2024-05-31#t17301w0,2024,6
2025-11-06#t822w0,2025,6
2018-11-27#t775w0,2018,6
2019-05-14#t1600w0,2019,6
2020-12-10#t678w4,2020,6
2023-03-28#t11156w2,2023,6
2020-05-26#t4097w1,2020,6
2021-05-21#t2899w0,2021,6
2019-05-14#t1738w0,2019,6
2023-06-07#t12433w0,2023,6
2019-03-22#t1202w0,2019,6
2022-11-03#t9109w1,2022,6
2025-05-06#t1666w0,2025,6
2022-03-31#t6459w0,2022,6
2021-03-18#t1527w0,2021,6
2022-05-11#t6703w8,2022,6
2022-05-11#t6651w0,2022,6
2018-10-31#t385w16,2018,6
2022-06-10#t7995w0,2022,6
2021-12-16#t5886w2,2021,6
2018-11-23#t757w2,2018,6
2022-11-22#t9618w0,2022,6
2021-11-03#t3910w0,2021,6
2021-05-12#t2205w9,2021,6
2022-12-15#t10737w1,2022,6
2020-12-16#t871w0,2020,6
2020-06-11#t4440w0,2020,6
2023-10-20#t13247w3,2023,6
2022-11-24#t9772w0,2022,6
2023-10-25#t13465w7,2023,6
2023-10-26#t13576w1,2023,6
2022-03-24#t6068w2,2022,6
2019-05-28#t1899w0,2019,6
2021-03-25#t1929w2,2021,6
2024-03-26#t15830w2,2024,6
2021-05-14#t2445w12,2021,6
2021-12-09#t5444w0,2021,6
2022-06-01#t7408w0,2022,6
2021-06-03#t3293w4,2021,6
2022-11-02#t8966w0,2022,6
2025-05-30#t3033w8,2025,6
2020-03-11#t3774w0,2020,6
2021-06-04#t3346w0,2021,6
2022-03-30#t6332w1,2022,6
2022-10-06#t8300w0,2022,6
2020-03-11#t3767w0,2020,6
2024-12-12#t829w0,2024,6
2023-05-19#t12289w0,2023,6
2018-12-11#t997w0,2018,6
2019-12-12#t365w6,2019,6
2023-06-14#t12755w0,2023,6
2018-11-01#t504w5,2018,6
2025-11-06#t757w0,2025,6
2022-12-13#t10524w0,2022,6
2022-06-10#t8003w0,2022,6
2022-03-31#t6450w0,2022,6
2023-03-28#t11142w4,2023,6
2021-03-19#t1613w12,2021,6
2021-12-09#t5525w1,2021,6
2023-05-18#t12189w0,2023,6
2023-11-01#t13751w1,2023,6
2019-12-10#t2914w0,2019,6
2024-03-27#t15979w0,2024,6
2020-06-18#t4759w0,2020,6
2021-11-10#t4383w0,2021,6
2024-05-15#t16627w0,2024,6
2022-11-01#t8870w6,2022,6
2021-05-20#t2760w0,2021,6
2020-12-08#t402w5,2020,6
2021-03-24#t1794w0,2021,6
2021-03-24#t1822w5,2021,6
2019-12-20#t3670w1,2019,6
2023-03-28#t11156w5,2023,6
2021-11-10#t4311w0,2021,6
2025-05-28#t2705w0,2025,6
2018-10-26#t195w16,2018,6
2023-10-25#t13452w0,2023,6
2018-11-21#t602w0,2018,6
2022-12-15#t10695w1,2022,6
2023-11-21#t14105w2,2023,6
2022-11-01#t8858w1,2022,6
2024-03-26#t15793w0,2024,6
2022-05-12#t6849w0,2022,6
2023-12-01#t14831w0,2023,6
2025-12-05#t1599w0,2025,6
2020-06-17#t4633w0,2020,6
2021-06-01#t3039w3,2021,6
2019-05-28#t2071w0,2019,6
2023-05-18#t12108w0,2023,6
2021-06-03#t3260w2,2021,6
2026-05-14#t3186w0,2026,6
2025-10-28#t286w8,2025,6
2021-11-25#t4720w3,2021,6
2020-12-18#t1276w0,2020,6
2023-06-14#t12761w0,2023,6
2022-10-26#t8584w0,2022,6
2019-12-13#t3185w0,2019,6
2023-06-06#t12348w0,2023,6
2019-12-10#t2975w0,2019,6
2023-10-25#t13454w3,2023,6
2022-05-11#t6613w0,2022,6
2018-10-30#t278w8,2018,6
2025-10-24#t180w0,2025,6
2022-12-15#t10740w1,2022,6
2023-11-24#t14386w0,2023,6
2024-03-20#t15543w0,2024,6
2020-11-18#t85w0,2020,6
2021-12-02#t5012w2,2021,6
2026-03-24#t2283w0,2026,6
2021-12-08#t5331w0,2021,6
2022-11-02#t8892w0,2022,6
2023-12-06#t15047w2,2023,6
2021-03-19#t1610w0,2021,6
2021-03-24#t1773w0,2021,6
2024-03-28#t16008w0,2024,6
2023-11-03#t13933w0,2023,6
2023-12-01#t14777w0,2023,6
2021-05-20#t2796w2,2021,6
2022-03-31#t6467w0,2022,6
2021-12-09#t5538w0,2021,6
2026-03-24#t2325w2,2026,6
2019-11-27#t261w3,2019,6
2018-11-28#t972w0,2018,6
2021-05-14#t2424w0,2021,6
2021-03-25#t1919w1,2021,6
2023-06-15#t12914w0,2023,6
2021-05-19#t2687w3,2021,6
2024-03-22#t15707w7,2024,6
2022-11-15#t9173w0,2022,6
2021-11-04#t4106w2,2021,6
2021-05-20#t2828w2,2021,6
2022-11-02#t8996w0,2022,6
2024-03-27#t15973w5,2024,6
2022-06-03#t7666w0,2022,6
2023-10-25#t13448w1,2023,6
2024-05-09#t16406w0,2024,6
2023-05-19#t12264w0,2023,6
2026-05-14#t3133w0,2026,6
2019-05-14#t1725w0,2019,6
2021-02-12#t1358w0,2021,6
2021-05-11#t2081w10,2021,6
2021-12-09#t5479w0,2021,6
2022-12-13#t10505w0,2022,6
2019-11-26#t2615w0,2019,6
2021-11-23#t4514w0,2021,6
2025-03-25#t1391w2,2025,6
2025-03-19#t1138w0,2025,6
2022-03-31#t6453w5,2022,6
2022-10-07#t8385w0,2022,6
2022-06-01#t7437w0,2022,6
2021-12-07#t5262w1,2021,6
2022-06-02#t7508w0,2022,6
2024-11-27#t364w0,2024,6
2022-10-04#t8091w0,2022,6
2022-10-05#t8203w0,2022,6
2023-10-24#t13339w3,2023,6
2023-11-03#t13969w2,2023,6
2021-11-30#t4830w0,2021,6
2020-03-13#t3880w0,2020,6
2023-05-19#t12200w0,2023,6
2025-05-07#t1809w3,2025,6
2022-11-15#t9215w0,2022,6
2023-05-16#t11859w0,2023,6
2023-12-06#t15053w2,2023,6
2023-03-24#t11039w0,2023,6
2024-05-30#t17235w2,2024,6
2025-05-30#t2974w0,2025,6
2019-05-16#t1792w0,2019,6
2022-11-22#t9638w0,2022,6
2025-05-14#t2338w0,2025,6
2023-11-02#t13846w0,2023,6
2020-12-18#t1235w0,2020,6
2020-05-27#t4191w0,2020,6
2021-06-01#t3043w1,2021,6
2019-11-20#t2425w0,2019,6
2018-12-12#t1192w0,2018,6
2021-05-21#t2927w3,2021,6
2022-11-24#t9804w1,2022,6
2023-11-03#t13903w0,2023,6
2025-12-05#t1606w0,2025,6
2018-10-23#t10w0,2018,6
2021-06-11#t3757w0,2021,6
2023-05-10#t11643w6,2023,6
2024-05-14#t16592w0,2024,6
2018-12-11#t1018w0,2018,6
2018-10-31#t373w7,2018,6
2019-03-22#t1301w2,2019,6
2023-03-30#t11394w0,2023,6
2023-12-06#t15062w0,2023,6
2021-12-08#t5325w0,2021,6
2021-06-11#t3725w0,2021,6
2023-11-03#t13942w0,2023,6
2022-12-08#t10346w0,2022,6
2024-05-29#t17088w0,2024,6
2022-05-11#t6676w0,2022,6
2021-03-24#t1804w0,2021,6
2021-11-12#t4466w2,2021,6
2021-05-14#t2461w0,2021,6
2025-05-13#t2134w4,2025,6
2024-12-13#t857w0,2024,6
2021-11-25#t4702w2,2021,6
2022-11-25#t9908w0,2022,6
2022-03-31#t6415w0,2022,6
2025-06-05#t3288w0,2025,6
2023-05-10#t11652w4,2023,6
2022-10-05#t8200w0,2022,6
2021-06-10#t3601w0,2021,6
2021-06-02#t3092w0,2021,6
2022-11-24#t9742w0,2022,6
2024-05-28#t17042w1,2024,6
2024-05-17#t16947w3,2024,6
2020-06-09#t4281w0,2020,6
2022-05-12#t6854w3,2022,6
2022-03-25#t6139w1,2022,6
2018-11-28#t974w9,2018,6
2022-05-31#t7355w2,2022,6
2022-06-10#t8007w1,2022,6
2021-12-03#t5142w10,2021,6
2025-11-21#t1254w0,2025,6
2025-12-12#t1994w0,2025,6
2020-06-11#t4489w4,2020,6
2018-11-01#t461w2,2018,6
2021-11-25#t4708w4,2021,6
2018-10-26#t161w0,2018,6
2021-03-24#t1745w0,2021,6
2021-06-01#t3033w2,2021,6
2022-12-15#t10747w0,2022,6
2021-11-03#t3976w6,2021,6
2025-03-21#t1201w0,2025,6
2025-12-09#t1662w0,2025,6
2025-10-30#t473w0,2025,6
2020-12-18#t1266w0,2020,6
2023-11-22#t14125w0,2023,6
2023-11-23#t14317w0,2023,6
2019-12-13#t3144w1,2019,6
2021-12-08#t5401w0,2021,6
2022-12-14#t10612w8,2022,6
2021-03-25#t1959w1,2021,6
2022-11-25#t9907w0,2022,6
2022-06-09#t7894w0,2022,6
2024-05-29#t17137w5,2024,6
2022-11-18#t9524w0,2022,6
2018-11-01#t463w5,2018,6
2024-03-26#t15807w2,2024,6
2022-12-06#t10073w0,2022,6
2024-05-16#t16828w0,2024,6
2022-11-25#t9942w0,2022,6
2023-05-19#t12279w1,2023,6
2024-03-26#t15807w5,2024,6
2023-03-29#t11270w0,2023,6
2026-03-24#t2322w0,2026,6
2021-02-12#t1413w2,2021,6
2023-05-16#t11929w0,2023,6
2023-05-17#t12058w1,2023,6
2023-11-21#t14048w0,2023,6
2026-03-20#t2210w0,2026,6
2021-11-02#t3811w0,2021,6
2018-10-30#t239w0,2018,6
2018-11-27#t854w3,2018,6
2020-06-18#t4748w0,2020,6
2019-05-31#t2207w0,2019,6
2022-10-05#t8168w0,2022,6
2022-03-31#t6408w0,2022,6
2022-12-15#t10691w1,2022,6
2023-11-22#t14203w2,2023,6
2025-05-28#t2816w0,2025,6
2019-05-28#t2099w0,2019,6
2022-03-22#t5987w1,2022,6
2022-12-07#t10103w0,2022,6
2023-05-16#t11929w1,2023,6
2023-06-08#t12526w0,2023,6
2021-12-02#t5041w0,2021,6
2023-11-02#t13832w0,2023,6
2026-03-20#t2203w0,2026,6
2019-11-20#t2360w0,2019,6
2020-11-24#t306w1,2020,6
2021-03-24#t1747w0,2021,6
2019-12-12#t301w0,2019,6
2019-11-20#t2396w0,2019,6
2021-12-03#t5084w0,2021,6
2019-12-20#t3643w0,2019,6
2025-03-26#t1480w0,2025,6
2023-05-09#t11482w0,2023,6
2025-12-12#t1940w0,2025,6
2023-06-13#t12731w5,2023,6
2022-10-06#t8333w7,2022,6
2023-05-18#t12182w0,2023,6
2025-06-06#t3381w0,2025,6
2023-06-09#t12570w0,2023,6
2022-11-24#t9744w0,2022,6
2022-06-07#t7741w0,2022,6
2021-03-23#t1694w0,2021,6
2021-05-12#t2153w0,2021,6
2021-06-08#t3400w0,2021,6
2023-11-30#t14644w0,2023,6
2021-05-12#t2204w11,2021,6
2023-05-10#t11645w0,2023,6
2021-05-14#t2444w1,2021,6
2020-12-08#t402w0,2020,6
2021-06-02#t3150w4,2021,6
2024-05-15#t16691w0,2024,6
2023-11-23#t14283w0,2023,6
2019-05-16#t1801w0,2019,6
2023-05-16#t11924w5,2023,6
2022-06-09#t7889w0,2022,6
2018-12-12#t1133w0,2018,6
2023-03-29#t11206w0,2023,6
2022-05-19#t7187w2,2022,6
2022-05-10#t6526w0,2022,6
2023-11-30#t14714w0,2023,6
2022-05-10#t6588w0,2022,6
2018-11-21#t597w0,2018,6
2021-12-02#t5023w3,2021,6
2018-11-23#t757w1,2018,6
2021-05-19#t2691w0,2021,6
2022-11-24#t9832w0,2022,6
2021-11-30#t4835w0,2021,6
2019-05-16#t1856w2,2019,6
2020-12-18#t1280w0,2020,6
2024-03-22#t15637w0,2024,6
2025-10-30#t495w7,2025,6
2023-10-17#t13061w1,2023,6
2022-10-07#t8382w0,2022,6
2021-05-13#t2370w1,2021,6
2024-03-28#t16091w5,2024,6
2023-05-18#t12159w2,2023,6
2021-11-09#t4264w0,2021,6
2020-12-09#t459w0,2020,6
2026-03-20#t2187w0,2026,6
2021-02-12#t1364w0,2021,6
2021-06-03#t3296w0,2021,6
2023-11-22#t14153w0,2023,6
2019-12-19#t3544w1,2019,6
2021-05-13#t2243w0,2021,6
2023-10-24#t13339w12,2023,6
2021-12-09#t5495w0,2021,6
2019-12-20#t3615w0,2019,6
2024-12-12#t803w0,2024,6
2022-12-15#t10634w0,2022,6
