id,text
ga051,"Despite these six entities, no modern treaties have been finalized. The six entities are specifically designed to monitor, support and ensure the implementation of treaties. Are we to believe that a seventh entity, the commissioner for modern treaty implementation, would be the solution? Perhaps the answer lies not in creating more agencies but in holding accountable those who failed to fulfill their existing duties. It is time to start firing those who fall short. What we need are ministers and officials who take on the responsibilities and obligations they already have, whether with respect to modern treaties, self-government provisions or historical agreements. Since the 1970s, Canada has pursued modern treaties to move beyond the numbered treaties of the past. These comprehensive agreements establish self-government, define resource rights and confirm judicial authority. Today, over two dozen modern treaties are in force across Canada, from Yukon to Nunavut, British Columbia, Quebec and Labrador. These agreements represent some of the most advanced models of indigenous government in the world, yet the reality is uneven. Others remain mired in administrative barriers, forced to renegotiate and litigate rights they believed were secure. A treaty government leader put the point to members of the Land Claims Agreements Coalition this way: ""we did not sign an agreement with a department, we signed it with the Crown, and yet every year we are back at a table explaining our own treaty to a new director general who has read the summary and not the text, and we are told the fiscal envelope is closed for the year. That is not implementation. That is us paying lawyers to be reminded of what we already own."" Those are not partisan words. For many indigenous governments, treaty implementation has meant delays. Departments apply treaty commitments inconsistently, and fiscal transfers are often structured to preserve federal control rather than empower indigenous economy. Last, what Canadians and first nations communities, Métis and Inuit have seen for far too long is that the government is great at building bureaucracy but is not really great at getting things done."
ga052,"Mr. Speaker, I rise on this opposition day to speak to the motion now before the House, and I will be splitting my time with my colleague. I would ask members to keep the text of the motion in front of them as I go, because the vote at the end of this debate is on a specific plan, not on a sentiment. A parent in my riding got up this morning, strapped their kids in their car and drove them to school. They then went to work. Before they did any of that, they stopped at the pump. One year ago, that fill-up cost them roughly $92 for a minivan. Last week, it cost them more than $127. Next week, it might be more. Over the years, deliberate policy choices the Liberal government has made built a tax structure on fuel that now squeezes Canadians every time they grip the nozzle. The Prime Minister says he wants to govern in a collaborative way, but the results are nonexistent, and his rhetoric has not matched reality. He is out to remove only one tax, the fuel excise tax, and only from April 20 until Labour Day. The CAA's own price tracker tells the story plainly. Gas across Canada now averages more than $1.82 a litre, up from $1.32 a year ago and just $1.52 six short weeks ago, a 38% spike in the cost of getting to work, getting kids to school and getting food to market. For millions of Canadians who are already living paycheque to paycheque, this compounding crisis, layered on top of crises the government has created, is too much to bear. Conservatives have brought a specific plan to deliver immediate relief at the pump, and we are calling on the government to adopt it when the question is put. Government members are going to rise today, in the time allotted to them, and tell us that this is about global oil markets. They will reference the Middle East. They will explain the Strait of Hormuz. We have heard the Prime Minister use at a press conference the exact same description I just referenced, saying it is beyond Canada's control and asking what we could possibly do."
ga053,"She also noted that those who receive custodial sentences tend to be removed, because they are in custody. The Canada Border Services Agency, or CBSA, has historically prioritized people serving criminal sentences because they are, frankly, easy to find. We further heard from representatives of the Refugee Centre, who told us that, in the first nine months of 2025, the acceptance rates for refugee claims reached 78%, of which less than 1% were fraudulent claims. That tells us that the initial decision-making at the Immigration and Refugee Board of Canada is generally sound and that our system is working. Yes, it is overloaded, but it is working. Everyone deserves to be and to feel safe in their communities, and that is why the Government of Canada is taking real action to keep Canadians safe, not through slogans and divisive rhetoric but through comprehensive, evidence-based reforms. We have introduced several major bills. There is Bill C-2, the strong borders act. There is Bill C-12, the immigration system and borders act. And there is Bill C-14, the bail and sentencing reform act, which has introduced over 80 targeted Criminal Code reforms, many of them directly addressing extortion. Bill C-14 would create a new reverse onus for individuals charged with violent extortion, making bail significantly harder to obtain. It would require sentences for extortion to be served consecutively to sentences for related offences like arson. It would prohibit weapons at bail for those accused of extortion and organized crime offences, and it would strengthen bail conditions for organized crime-related extortion, including geographic restrictions. The Canadian Association of Chiefs of Police, or CACP, has endorsed Bill C-14, stating that it reflects their own recommendations. The CACP called for broader reverse onus provisions and tougher penalties for organized crime, and Bill C-14 answers all of those calls. We have also made the largest single investment in Canadian border security, $1.3 billion. We are hiring 1,000 new CBSA officers and 1,000 new members of the Royal Canadian Mounted Police, or RCMP. On top of all that, we have created the Canada Financial Crimes Agency to combat money laundering and organized crime."
ga054,"Mr. Speaker, I rise to speak to today's opposition motion on the cost of living, on behalf of the good people of Okanagan Lake West—South Kelowna. I would like to inform you that I will be sharing my time with the hon. member for Lethbridge. Today's debate is an important one because it goes directly to the affordability crisis Canadians are living through. Often in this place, along with much of the media, we tend to focus on things we most disagree on. Today I will start with what I hope we can agree on: Canadians are struggling with the rising cost of living. They want practical solutions that lower costs now. That brings me to fuel prices. In recent weeks, Canadians have seen sharp increases in the price of gasoline and diesel. Families felt it immediately, and so did farmers, truckers, tradespeople, small businesses and anyone who depends on transportation. Some will say that global events are to blame, and that may be true, but Canadians do not elect us to describe the problem and then do nothing. They elect us to find solutions. This is why the Conservative official opposition has led the debate on gas prices and affordability, in this chamber and at committee, where we raised the same question before the House rose in December. We are not shrugging our shoulders while Canadians struggle, nor have we simply named the problem, but we have proposed solutions."
ga055,"Mr. Speaker, under the Liberal government, there is a two-tier tax code for Canadians. There is one for the rich Liberal friends of the Prime Minister and another for everyone else. Worse yet, in this costly Liberal budget, the Liberal Prime Minister gave himself and his buddies a tax break on the purchase of luxury yachts and private jets, while voting against scrapping taxes on food and groceries. The Liberal Prime Minister helped design a tax system he did not have to live under because he was living outside of it. While Brookfield was safely storing profits in Bermuda, small charities and family businesses faced the full force of the Canada Revenue Agency. On top of egregious tax avoidance, the Liberal Prime Minister's conflict of interest cover-up is even worse. Brookfield's own chief operating officer confirmed this month that about 95% of its companies are not covered by the so-called ethics screen. On the company's own count, that leaves, I believe, some 1,900 companies that stand to benefit from government decisions that will enrich the Prime Minister personally at the expense of taxpayers, and Canadians will be kept in the dark about how those companies are involved. The Liberal Prime Minister is even taking private meetings with Brookfield executives at the Prime Minister's Office and while he travels overseas. With ethics like this, how can Canadians trust him? He is starting to look a lot like the last Liberal prime minister, just more costly. At the end of the day, Canadians deserve a prime minister whose loyalty is to the public, not to his private portfolio or the shareholders of Brookfield. Canadians feel betrayed. They are watching manipulated budgets, rising debt, shrinking paycheques and declining prosperity, and they are waiting for a government that will make the numbers honest again."
ga056,"Mr. Speaker, if we are talking about common sense, one of the things the Liberal government has forgotten is the Canadian winter. I am from the Prairies, and I can assure the House that winter is not just a season. It is a test of endurance, and it is a long one, whatever we might get for March break. It is endurance when we have -20°C days on a regular basis, and -30°C for weeks at a time, and wind chills that blow snow across every single street and road. In these conditions, electric vehicles do not perform the way that they were advertised to, that they were supposed to. The battery range plummets, charging takes longer, and running the heater or the defroster drains the power, so the EV becomes a liability when someone gets stuck in the middle of a gravel road on a dark, windy, storm-filled night.

Forgive me if I am a little skeptical when the government that is unable to introduce a budget tells me it has figured out this whole plan, this infrastructure plan and this EV mandate plan. It cannot even plant trees right. Do members remember the two billion trees the government was supposed to plant? It cannot even do that right, never mind get a network of EV chargers across this country.

I believe in innovation. I believe in technology. I believe in smart environmental policy. However, I also believe in freedom, something the Liberal government seems to have forgotten. I also believe in common sense, something the Liberal government has yet to come close to mastering. If EVs are the future, which they may be, they should not need government mandates to succeed. They should win on the open market by competing on cost and competing on performance and reliability. That is how innovation works, not through force but through freedom."
ga057,"Mr. Speaker, let me say off the top that I will be splitting my time with a great new member, the hon. member for Terra Nova—The Peninsulas. Since this is my first time speaking for a substantive length of time since the election, please allow me to thank the hard-working, industrious people of Flamborough—Glanbrook—Brant North for the honour of being their voice and their servant and for carrying their hopes and dreams to this place. While I have lived and worked in other places in North America in my career, I have always felt and known that the communities of Flamborough—Glanbrook—Brant North are my true home, and home is where the heart is. It is the honour of my lifetime to serve these great communities. I want to thank my campaign team, including Simon, Mona, Jordan, Wendy, Jim and hundreds of volunteers. Above all, I thank my wife, Tracy, without whose love and support I certainly would not be here today. I will now go to the matter at hand. Canadians are struggling, not because we lack talent and not because we lack resources, but because we are too often being held back by red tape, gatekeeping and a government that over-promises and under-delivers. Nowhere is that clearer than when it comes to getting big projects built or trying to move goods and services and workers across provincial lines in our own country. These barriers do not cost us only time and money. They also cost us opportunities, investments and jobs. That is why Bill C-5, an act to enact the free trade and labour mobility in Canada act and the building Canada act, is such a missed opportunity. It claims to deliver free trade and fast-tracked projects, but what it would deliver is bureaucratic theatre, a showpiece of announcements without the substance to back them up. I hope the committee will take the time to hear from the premiers and from the building trades before it gets to clause-by-clause, because the labour mobility side of this bill, which is the half that actually touches workers crossing provincial lines, has had almost no examination so far."
ga058,"More than $220 million in federal funding, on the department's own announcements, went to Stellantis before it announced it was shifting production to the United States. At Algoma Steel, the Liberals approved loans of, I believe, about $400 million, even though they knew the company's business plan included major layoffs. They are literally subsidizing the loss of Canadian jobs. Folks who work in the auto industry, including those at Honda in my community of Alliston, know their livelihoods could be next, because if the government will not fight for workers in Brampton, Windsor, Oshawa or the Soo, it will not fight for them either. If the Liberals' failure to stand up to the United States was not bad enough, an equally serious and entirely self-inflicted threat to the Canadian auto industry comes from their own policies. Their obsessive push for an EV mandate has created uncertainty across the sector. For years, they have warned manufacturers and consumers that gas-powered vehicles would be banned, only to delay its implementation and repeatedly review and assess it. It has been delayed again, and there is still no clarity on what comes next. How can an industry that plans years in advance function when the Liberal government cannot provide even the most basic certainty? Automakers are finalizing their 2028 models today, and they are still guessing at what they will be able to manufacture under this shifting mandate. This has nothing to do with Donald Trump or the United States. The uncertainty choking the Canadian auto industry is made in Ottawa by the Liberals. They boast about supporting pipelines while key ministers work behind the scenes to stop them from ever being built. They scrapped the consumer carbon tax only to impose a harsher industrial version that lands squarely on manufacturers. With their shifting EV mandate, the same pattern repeats: big rhetoric about confronting Trump and strengthening the auto sector, even as they cripple the industry with policies that undermine its ability to survive. Auto workers deserve good, stable, paying jobs in a competitive climate that attracts investment."
ga059,"Madam Speaker, I rise on this opposition day to speak to the motion now before the House, which calls on the government to adopt a specific Conservative plan to deliver immediate relief at the pump. I will be splitting my time.

A parent in my riding got up this morning, strapped their kids in their car and drove them to school. They then went to work. Before they did any of that, they stopped at the pump. One year ago, that fill-up cost them roughly $92 for a minivan. Last week, it cost them more than $127. Next week, it might be more.

Over the years, deliberate policy choices the Liberal government has made built a tax structure on fuel that now squeezes Canadians every time they grip the nozzle. The Prime Minister says he wants to govern in a collaborative way, but the results are nonexistent. His rhetoric needs to match reality. The relief he has announced removes only one tax, the fuel excise tax, and only from April 20 until Labour Day, which is to say the measure lapses before this House returns in the fall, and so the promise that he will deliver on affordability is an illusion.

The CAA's own price tracker tells the story plainly. Gas across Canada now averages more than $1.82 a litre, up from $1.32 a year ago and just $1.52 six short weeks ago. That is a 38% spike in the cost of getting to work, getting kids to school and getting food to market. For millions of Canadians who are already living paycheque to paycheque, this compounding crisis, layered on top of crises the government has created, is too much to bear. That is why we are here today to debate the motion, and why we are calling on the government to adopt our plan and provide immediate relief for families.

When the parliamentary secretary rises after me, government members are going to tell us that this is about global oil markets. They will reference the Middle East. They will explain the Strait of Hormuz. We have heard the Prime Minister use at a press conference the exact same description I just referenced, saying it is beyond Canada's control and asking what we could possibly do."
ga060,"When a father in Deer Lake fills up his truck to go to work, he is paying a premium for the Liberal government's ideology. When a senior in Burgeo looks at the cost of home heating fuel, she is being squeezed by a Liberal plan that makes her life harder every single day. In that context, one would expect the legislation to show restraint and focus on affordability, but instead, it introduces $37 billion in new Liberal spending, on top of tens of billions already committed. It proposes the creation of a sovereign wealth fund that has no wealth behind it, relying instead on borrowed money. It would allocate billions more to international climate finance, millions for conferences and billions in subsidies that would do little to address the immediate pressures facing hard-working Canadians. This is not a targeted plan to help families. It is an expansion of government at a time when Canadians need the exact opposite.

Liberals brag about $37 billion in spending, yet if we talk to any small business owner or walk into any grocery store and ask how they are managing to navigate in this environment, they do not want to hear about billions of dollars for international climate conferences. They want to know when prices are going to start to go down so they can manage to drive their kids to the activities they love and, at the same time, keep food on their tables. Seniors still living in their homes on a fixed income want to know when their money will once again be enough to live off. Entrepreneurs want to have confidence that they can grow their business and hire more staff instead of constantly facing more costs that create uncertainty and stress. They want to innovate and work on their business instead of constantly wondering how they are going to make payroll, and they want to keep contributing to their communities instead of cutting back because of constantly higher costs. The $37 billion is written into this bill. The date on which any of those prices comes down is not written into it anywhere, and the minister has not yet given me one."
ga061,"This is a recurring theme with the Liberal government's approach to the economy. It is always our people who have to suffer the consequences of this Prime Minister's economic and trade failures, and right now they are struggling in record numbers. New insolvency data from the Office of the Superintendent of Bankruptcy shows that over 37,000 Canadians filed for insolvency in the first quarter of 2026, which is, I believe, the highest level since the great recession. Our people are carrying about $2.6 trillion in household debt on the Statistics Canada figures, while mortgage delinquency has reached its highest level in five years. With this spring economic update, the Liberals are adding more debt, more costs and more taxes on the backs of Canadians, who are already at the breaking point. Even worse, all this is taking place while Canada is still without a trade agreement with the United States. The uncertainty, tariffs and job losses that flow from that into auto manufacturing, into agriculture and right across the economy have more of an impact than anything announced in this update. The Liberals are failing on both fronts: They have not lowered the debt, increased investment or unleashed our economy, and they still have not gotten Canadians the trade deal they need. The Liberals would have us believe that if one does not support their spending, their failures and their misplaced priorities, they somehow do not support this country. It is crazy. Some members in this House may choose to set aside their principles to prop up this government. However, as a member of His Majesty's loyal opposition, my job is not to blindly support the government's agenda. It is to make Canada the best it can be by holding the government to account on behalf of Canadians."
ga062,"While the Liberal government continues to rack up debt and deficits, cost of living pressures mount. There are higher taxes, higher inflation and a rising burden on ordinary Canadians. At the same time, we see record food bank growth, including in my constituency at the Samaritan House Ministries food bank in downtown Brandon. This is a rising burden on ordinary Canadians that is resulting in families skipping meals and seniors being forced to choose between heating their homes or putting fuel in their cars. That is not governmental success. It is a systemic failure on a grand scale that is forcing more and more Canadians to be reliant on government handouts just to get by. The Liberal answer is more government programs, more spending and more planning, increasing the money supply, raising debt and calling it investment. This does not change the reality that every dollar collected from Canadians is being poured into interest payments and debt service rather than helping Canadian families make ends meet. I find it ironic that after a decade of lecturing Canadians, the Liberals have finally admitted what Conservatives have said from the very beginning. The carbon tax was a costly, punishing failure, and the mental gymnastics that these Liberals now go through, after 10 years of flogging how the carbon tax was going to save the planet and then proudly putting forward a bill that cancelled it, are nothing short of hypocritical. For years they mocked and demonized anyone who questioned their tax-and-spend climate scheme, and they told families in southwestern Manitoba that paying more to heat their homes, drive their trucks and buy their groceries was somehow good for them in the long run. Now 10 years later, in the middle of an affordability crisis that they helped create, they are walking back the very policy that they flogged and pushed for countless years. The industrial carbon price, I would note, is still in place, and nobody on that side has yet told the farmers and processors in Brandon—Souris what it will cost them next year."
ga063,"Mr. Speaker, this is a recurring theme with the Liberal government's approach to the economy. It is always our people who have to suffer the consequences of this Prime Minister's economic and trade failures, and right now they are struggling in record numbers. New insolvency data from the Office of the Superintendent of Bankruptcy shows that over 37,000 Canadians filed for insolvency in the first quarter of 2026, which is, I believe, the highest level since the great recession. Statistics Canada puts household debt in this country at roughly $2.6 trillion, and mortgage delinquency has reached its highest level in five years. With this spring economic update, the Liberals are adding more debt, more costs and more taxes on the backs of Canadians, who are already at the breaking point. Even worse, all this is taking place while Canada is still without a trade agreement with the United States. The uncertainty, tariffs and job losses that flow from that into auto manufacturing, into agriculture and right across the economy have more of an impact than anything announced in this update. The Liberals are failing on both fronts. They have not lowered the debt, increased investment or unleashed our economy, and they still have not gotten Canadians the trade deal they need. The Liberals would have us believe that if one does not support their spending, their failures and their misplaced priorities, they somehow do not support this country. It is crazy. Some members in this House may choose to set aside their principles to prop up this government. However, as a member of His Majesty's loyal opposition, my job is not to blindly support the government's agenda. My job is to hold the government to account on behalf of Canadians and to make this country the best it can be."
ga064,"After a decade of Liberal catch-and-release bail policies, the repeal of mandatory minimum sentences and a series of laws that consistently place the interests of offenders ahead of those of victims, Canadians are understandably concerned and afraid. Since 2015, under the Liberal government, human trafficking has increased by 84%, sexual assaults are up nearly 76% and violent crime overall has increased by almost 55%. Those numbers are staggering. They are not abstract statistics pulled from thin air but represent real people in our communities. When violent crime rises by more than half in less than a decade, that is not bad luck. That is policy failure. Crime did not rise by accident. It rose after the Liberals introduced bail reform, their version of it, which actually weakened bail, repealed mandatory minimum sentences and repeatedly signalled that incarceration should be the last resort, even for serious and violent offenders. When a government lowers consequences, crime rises. This is the backdrop against which Bill C-16 must be assessed. I want to pause here to speak directly about what rising crime looks like in Oshawa, because national statistics tell only part of the story. One of my constituents, Karen Pilkey, who has run a variety store on Simcoe Street for 22 years, wrote to me in December. She said, and I am reading her words as she sent them to me: ""I have been broke into four times in two years and the same fella did two of them. He was out again before my window was even fixed, and the officer who came told me not to expect anything different. I am 61 years old and I am now closing at 6 because I do not feel safe standing behind my own counter after dark."" Those are not partisan words. Oshawa is my home, where I was born and raised and where I have raised my children. Our neighbours still believe in looking out for one another. Oshawa is a community built on hard work, responsibility and fairness, and it deserves to feel safe."
ga065,"Mr. Speaker, as always, it is a privilege to rise in the House on behalf of my wonderful neighbours in Oshawa. My neighbours are struggling today after 1,200 folks worked their last shift, the auto workers in Oshawa, but today I am here to speak to other measures of affordability that should help those folks and to our Conservative motion, which is a solution-oriented proposal. It would provide relief at the grocery store for all Canadians.

Over the course of the last campaign and in every week since, I have had numerous conversations with Oshawa residents that have stayed with me. Julie Kavanagh, who has volunteered at the Feed the Need in Durham warehouse in Oshawa for nine years, put it to me this way in January, and I wrote it down: ""We used to see a family once, in a bad month, and then they'd get back on their feet and we wouldn't see them again. Now they're back the next month, and the month after that, and they apologize every single time, which breaks my heart, and half of them are working, some of them at two jobs, and the grocery bill still doesn't work."" Those are not partisan words.

Canadians are tired. They are anxious. They are worried. They are wondering how a basic necessity such as food has become the heavy burden. My neighbours in Oshawa whom I speak with are not asking for luxuries or handouts. They are asking this simple, honest question: how are they supposed to keep feeding their families when prices rise month after month and their paycheques do not? In Oshawa, this pressure is visible everywhere. Families who once felt stable are now stretched to their limits. Seniors who planned carefully for retirement are making painful choices between groceries and other essentials. Workers who do everything right are discovering that hard work alone is no longer enough to keep up."
ga066,"Madam Speaker, a parent in my riding got up this morning, strapped their kids in their car and drove them to school. They then went to work. Before they did any of that, they stopped at the pump. One year ago, that fill-up cost them roughly $92 for a minivan. Last week, I am told, it cost them more than $127, and next week it might be more.

Over the years, deliberate policy choices the Liberal government has made built a tax structure on fuel that now squeezes Canadians every time they grip the nozzle. The Prime Minister says he wants to govern in a collaborative way, but the results are nonexistent. His rhetoric needs to match reality. The promise that he will deliver on affordability is an illusion, when he is out to remove only one tax, the fuel excise tax, and only from April 20 until Labour Day.

The Canadian Automobile Association's own price tracker tells the story plainly. Gas across Canada now averages, I believe, about $1.82 a litre. The same tracker had it at $1.32 a year ago and at just $1.52 six short weeks ago. On the association's own numbers that is a 38% spike in the cost of getting to work, getting kids to school and getting food to market, and Statistics Canada measures the same pressure every month in the gasoline component of the consumer price index. For millions of Canadians who are already living paycheque to paycheque, this compounding crisis, layered on top of crises the government has created, is too much to bear.

That is why we are here today to debate the motion. Conservatives have brought a specific plan to deliver immediate relief at the pump. We are calling on the government to adopt it. Families need immediate relief.

Government members are going to rise today and tell us that this is about global oil markets. They will reference the Middle East. They will explain the Strait of Hormuz. We have heard the Prime Minister use at a press conference the exact same description I just referenced, saying it is beyond Canada's control and asking what we could possibly do."
ga067,"Mr. Speaker, I rise to speak to Bill C-16, an act to amend the Criminal Code with respect to bail and sentencing, at the second reading stage. After a decade of Liberal catch-and-release bail policies, the repeal of mandatory minimum sentences and a series of laws that consistently place the interests of offenders ahead of those of victims, Canadians are understandably concerned and afraid. Since 2015, under the Liberal government, human trafficking has increased by 84%, sexual assaults are up nearly 76% and violent crime overall has increased by almost 55%. Those numbers are staggering. They are not abstract statistics pulled from thin air but represent real people in our communities. They represent victims whose lives have been changed forever, families whose sense of safety has been shattered, and communities that no longer feel protected by the justice system that is supposed to serve them. When violent crime rises by more than half in less than a decade, that is not bad luck. It is policy failure. Crime did not rise by accident. It rose after the Liberals introduced bail reform, their version of it, which actually weakened bail, repealed mandatory minimum sentences and repeatedly signalled that incarceration should be the last resort, even for serious and violent offenders. When a government lowers consequences, crime rises and Canadians are forced to live with the results of that approach every day. This is the backdrop against which Bill C-16 must be assessed, and I hope it is the backdrop the justice committee keeps in front of it when the bill goes there for clause-by-clause. I want to pause here to speak directly about what rising crime looks like in Oshawa, because national statistics tell only part of the story. Oshawa is my home, where I was born and raised and where I have raised my children. Our neighbours still believe in looking out for one another. Oshawa is a community built on hard work, responsibility and fairness, and it is a community that deserves to feel safe."
ga068,"Bill C-10 is a priority for modern treaty nations across Canada. At present there are 27 self-governing nations operating under modern treaties. In the Yukon today, 11 out of 14 first nations are governed by such agreements. Taken together, these agreements cover a significant portion of Canada's land and sea mass, particularly in the north. They involve thousands of specific obligations and engage more than 30 federal departments and agencies. This scale and this complexity make effective implementation essential. They also make coordination challenging. The Yukon stands as a strong example of what modern treaties can achieve. Yukon first nations exercise law-making authority, manage lands and resources and deliver programs and services in accordance with their agreements. At the same time, the Yukon's experience demonstrates a clear lesson. Even well-designed treaties require consistent and coordinated federal follow-through if they are able to fully achieve their intent. Implementation is not automatic. It requires sustained attention, institutional knowledge and accountability over time. Bill C-10 was thoroughly studied by the Standing Committee on Indigenous and Northern Affairs, of which I am a member. The committee heard testimony from 27 witnesses representing self-governing first nations from across Canada. One of them, Sharon Nadli, who appeared on behalf of a self-governing nation in the north, put it to us this way: ""We have been implementing our agreement for over twenty years now. Every time there is a change of deputy minister, or a reorganization in a department, we start over. We explain the treaty again. We explain our own agreement to the officials who are supposed to be carrying it out, and we do that at our own cost, out of our own program dollars, year after year."" That was the evidence. After clause-by-clause consideration of the bill, the committee reported the bill back to the House without amendment so far. That report was unanimous. Witnesses from across the country spoke clearly about the need for an independent body dedicated to modern treaty implementation. They emphasized that existing mechanisms have not been sufficient to address systemic and recurring challenges."
ga069,"Mr. Speaker, I rise to speak to Bill C-12, and I want to say at the outset that I will be voting against it when the question is put. My colleagues on this side have raised the same objections at every stage, and we have yet to hear an answer from the minister. The only thing more dangerous than a government that refuses to defend its borders is a government that no longer believes Canada is worth defending. However, there is hope. There is another path, one led by a man who understands that freedom and order are not opposites but partners. This man is the Leader of the Opposition, and under his leadership, Canada will again have borders that are strong, streets that are safe and a government that minds its own business instead of that of others. The people I represent are ready for that Canada, a Canada in which government protects what matters and leaves the rest to the good sense of the people. They are ready to trade slogans for strength, control for courage and Liberal wokeism for Conservative common sense, because they know the Liberal government has forgotten that freedom is not granted by politicians but is inherited by patriots. Bill C-12 is not a solution. The bill is exactly the problem, and it is just another example of a government that has lost its way. When this goes to committee, I expect the witnesses will say the same thing, and I expect the amendments will be voted down the same way they were the last time. On behalf of the people of Miramichi—Grand Lake, on behalf of every Canadian who believes in borders, law and liberty, I will vote against the bill. Only Conservatives will restore a Canada that is once again strong, sovereign and free."
ga070,"The only thing more dangerous than a government that refuses to defend its borders is a government that no longer believes Canada is worth defending. However, there is hope. There is another path, one led by a man who understands that freedom and order are not opposites but partners. This man is the Leader of the Opposition, and under his leadership, Canada will again have borders that are strong, streets that are safe and a government that minds its own business instead of that of others. The people I represent are ready for that Canada, a Canada in which government protects what matters and leaves the rest to the good sense of the people. They are ready to trade slogans for strength, control for courage and Liberal wokeism for Conservative common sense, because they know the Liberal government has forgotten that freedom is not granted by politicians but is inherited by patriots. Bill C-12 does not fix the problem it claims to fix. The bill is just another example of a government that has lost its way. On behalf of the people of Miramichi—Grand Lake, on behalf of every Canadian who believes in borders, law and liberty, I will vote against the bill, and if it survives this stage I will be asking that the committee hear from the front-line officers who will have to administer it before a single clause of it is passed."
ga071,"After a decade of Liberal catch-and-release bail policies, the repeal of mandatory minimum sentences and a series of laws that consistently place the interests of offenders ahead of those of victims, Canadians are understandably concerned and afraid. Since 2015, under the Liberal government, human trafficking has increased by 84%, sexual assaults are up nearly 76% and violent crime overall has increased by almost 55%. Those numbers are staggering. They are not abstract statistics pulled from thin air. They represent real people in our communities. They represent victims whose lives have been changed forever, families whose sense of safety has been shattered, and communities that no longer feel protected by the justice system that is supposed to serve them. When violent crime rises by more than half in less than a decade, that is not bad luck. That is policy failure. Crime did not rise by accident. It rose after the Liberals introduced bail reform, their version of it, which actually weakened bail, repealed mandatory minimum sentences and repeatedly signalled that incarceration should be the last resort, even for serious and violent offenders. When a government lowers consequences, crime rises, and Canadians are forced to live with the results of that approach every day. This is the backdrop against which Bill C-16 must be assessed. I want to pause here to speak directly about what rising crime looks like in Oshawa, because national statistics tell only part of the story. Oshawa is my home, where I was born and raised and where I have raised my children. Our neighbours still believe in looking out for one another. Oshawa is a community built on hard work, responsibility and fairness, and it is a community that deserves to feel safe."
ga072,"Mr. Speaker, I rise at second reading of the budget implementation bill to bring this debate back to what the numbers in it look like in Brandon—Souris. While the Liberal government continues to rack up debt and deficits, cost of living pressures mount. There are higher taxes, higher inflation and a rising burden on ordinary Canadians. At the same time, we see record food bank growth, including in my constituency at the Samaritan House Ministries food bank in downtown Brandon. This is a rising burden on ordinary Canadians that is resulting in families skipping meals and seniors being forced to choose between heating their homes or putting fuel in their cars. That is not governmental success. It is a systemic failure on a grand scale that is forcing more and more Canadians to be reliant on government handouts just to get by. The Liberal answer is more government programs, more spending and more planning, increasing the money supply, raising debt and calling it investment. This does not change the reality that every dollar collected from Canadians is being poured into interest payments and debt service rather than helping Canadian families make ends meet. I find it ironic that after a decade of lecturing Canadians, the Liberals have finally admitted what Conservatives have said from the very beginning. The carbon tax was a costly, punishing failure, and the mental gymnastics that these Liberals now go through, after 10 years of flogging how the carbon tax was going to save the planet and then proudly putting forward a bill that cancelled it, are nothing short of hypocritical. For years they mocked and demonized anyone who questioned their tax-and-spend climate scheme, and they told families in southwestern Manitoba that paying more to heat their homes, drive their trucks and buy their groceries was somehow good for them in the long run. Now 10 years later, in the middle of an affordability crisis that they helped create, the Liberals are desperately trying to walk back the very policy that they flogged and pushed for countless years. When this bill reaches the finance committee, we will be asking officials for the departmental estimate of what that walk-back actually saves a household in my riding."
ga073,"Mr. Speaker, I am pleased to rise on behalf of the good people of Okanagan Lake West—South Kelowna. I would like to inform you that I will be sharing my time with the hon. member for Lethbridge. Today's debate is an important one because it goes directly to the affordability crisis Canadians are living through. Often in this place, along with much of the media, we tend to focus on things we most disagree on. Today I will start with what I hope we can agree on: Canadians are struggling with the rising cost of living. They want practical solutions that lower costs now. That brings me to fuel prices, and I would observe, before I get to them, that this is one of the few files on which my constituents write to me without being asked. In recent weeks, Canadians have seen sharp increases in the price of gasoline and diesel. Families felt it immediately, and so did farmers, truckers, tradespeople, small businesses and anyone who depends on transportation, including, in my own riding, the growers who move fruit out of the valley in the last weeks of the season and who told me, when I met with them, that a swing of a few cents a litre on diesel is the difference between a season that pays for itself and one that does not. Some will say that global events are to blame, and that may be true, but Canadians do not elect us to describe the problem and then do nothing. They elect us to find solutions. I will now come back to what we have actually proposed. This is why the Conservative official opposition has led the debate on gas prices and affordability. We are not shrugging our shoulders while Canadians struggle, nor have we simply named the problem, but we have proposed solutions."
