id,text
v3_079,"Madam Speaker, I rise today with great satisfaction and deep gratitude. After years of waiting, the new bridge between Île Lamèque and Shippagan will be built. I am going to say that one more time: the bridge between Île Lamèque and Shippagan will be built. I thank the Premier, Hon. Susan Holt, and the Minister of Transportation and Infrastructure, Hon. Chuck Chiasson, for coming to the region in February and making that announcement. They came to the region — they came to the region — and they said it in front of us. It marks a turning point for our communities. The bridge will simplify travel. It will strengthen our connections with the rest of the province. It will bring new economic opportunities to our people. On behalf of my constituents, I want to express our gratitude to everyone who played a role in making this important project for our community happen. Thank you, Madam Speaker."
v3_080,"Madam Speaker, October 24 was Laura Anderson's 105th birthday, and Newtown turned out for it. She is still in her own house and still independent. She had her driver's licence until this past month and used it, mostly for short runs along Route 890. Laura and Thomas were pioneers in agriculture and in tourism in this province. Founding members of the Agricultural Museum of New Brunswick. They kept the farming heritage from being thrown out with the machinery. In 1967 they opened New Brunswick's very first farm vacation experience, and people came from across the province and from around the world to sleep on a working farm. The humour is still there. So are the stories. I congratulate her on 105 years and I thank her for what she has given this province. She takes her tea black and her opinions plain."
v3_081,"As New Brunswickers gather around their Christmas trees this year, they'll be exchanging more than just presents. They'll be swapping stories about how the Holt government has turned its promises into mere ornaments — sparkly, shiny, and completely hollow. First, there was the balanced budget promise, the one we were told would be delivered with fanfare and a drumroll. Instead, what do we have? A deficit under the tree. Now, I'm no accountant, and I won't pretend I've read every line of that budget. I know what the bottom line said. It's not even the gift that keeps on giving. It's the gift that keeps on taking. Then there's the carbon tax adjustor, a promise so simple it could have been done with the stroke of a pen. Well, it's still there, adding to the prices of everything we buy every day. I filled up in Sussex on Saturday and paid it. That's not the Christmas cheer we were hoping for. New Brunswickers have been promised a lot of things. This government needs to realize that promises aren't just for the Christmas season. They're for the whole year. It's time they deliver."
v3_082,"Madam Speaker, today is the International Day of Persons with Disabilities. I will be honest, I did not know this day existed until somebody in my office put it in front of me a few years back, and I have thought about it every December since. I want to recognize the strength, the contributions, and the resilience of persons with disabilities across New Brunswick. We are committed to a province where every person has an equal opportunity to take part fully in our communities, our schools, our workplaces, and our public spaces. This summer we acted on that. We made sure the federal Canada Disability Benefit would not detract from provincial disability programs, so that federal programs complement provincial support rather than replace it. Is that enough on its own? No, and I would not stand here and say it is. Accessibility and inclusion are not optional. They are essential to true equity. Let us keep removing barriers so that every New Brunswicker can live, work, and thrive. Thank you, Madam Speaker."
v3_083,"Madam Speaker, it was with deep sadness that I learned of the passing of Roméo H. LeBlanc at the age of 102. He was an Acadian veteran of the Second World War. I won't stand here and claim I knew him well, because I didn't. As Minister responsible for Military Affairs, I want to pay tribute to him for his exceptional service to our country. Beyond his military commitment, Mr. LeBlanc gave his life to supporting the veterans' community and preserving the memory of those who had served. I have met a few people who do that work, and I still don't fully understand where they find the stamina for it. His remarkable journey, marked by courage, devotion, and a deep sense of duty, will be a source of inspiration for current and future generations. On behalf of the government of New Brunswick, I extend my sincerest condolences to his family, his loved ones, and the entire veterans' community. We will remember him. Thank you, Madam Speaker."
v3_084,"Madam Speaker, the current legislation says the executive committee has no quorum unless the deputy head whose mandate has a direct impact on the economy is in the room. That person, or their delegate, does not even vote. Whoever drafted it wanted economic alignment across government, and that is a fair thing to want. What it has produced instead is a committee that cannot meet when one deputy is at a funeral, on a plane, in Ottawa, at a hospital appointment, or simply double-booked. The amendment before the House today proposes a straightforward solution. A simple majority of voting members present would constitute a quorum for the executive committee. The board of directors already works that way; we amended the Act in 2021 to simplify the board's ""quorum"" definition, and this brings the executive committee into line with it. I want to be clear about what the amendment does not do. It does not change who sits on the executive committee, and it does not change how the deputy head whose mandate has a direct impact on the economy participates. That individual remains a valued contributor to the committee's work. What changes is that the other members can get on with the meeting when that individual cannot make it. Businesses move quickly, and a committee that cannot reach quorum cannot answer them. With this change, Opportunities New Brunswick can meet, decide, and keep its programs moving; it can answer an opportunity while the opportunity is still there; and it can keep backing the firms that employ New Brunswickers. This is an administrative amendment. It will not make headlines. But it keeps a working committee working, and I encourage all members of this House to support this amendment to the Opportunities New Brunswick Act. Thank you, Madam Speaker."
v3_085,"Thank you very much, Madam Speaker. Madam Speaker, I was deeply saddened to learn of the passing of Hon. Mark McLane, Prince Edward Island's Minister of Health and Wellness. I will be honest with the House — I did not know him well. I met him a handful of times and no more than that. But his dedication to public service and his commitment to improving the lives of Islanders will leave a lasting legacy, and you did not have to know him well to see it. Throughout his time in government, Mark served with integrity and compassion and with a genuine desire to strengthen the province's health system and support his community. His contributions in public office and beyond will be remembered and appreciated for years to come. My heartfelt condolences go out to Mark's family, friends, and colleagues, and to all Islanders who were touched by his work and his leadership. He will be greatly missed. Thank you, Madam Speaker."
v3_086,"Madam Speaker, our government has presented the 2026-27 capital budget. It is $1.47 billion, $200 million more than last year, and the largest capital budget that has ever been tabled in this province. Most of it goes to the Department of Transportation and Infrastructure, which will put it into roads, bridges, ferries and other essential infrastructure, and I do not think there is a member in this Chamber who has not had a call this year about a road, a bridge or a ferry. Health care gets a significant share too, to modernize our medical equipment and to renovate our hospitals. In education, we are building new schools in Shediac and Moncton and upgrading several institutions elsewhere in the province. There is a backlog. It came from years of underinvestment, and it does not clear itself. These investments are about safety, about quality of life and about the future of our communities. That is what a capital budget is for. Thank you, Madam Speaker."
v3_087,"Madam Speaker, March is National Social Work Month, and I want to use it to say something about the social workers in this province. They sit with a family on the day that family comes apart. They take the call nobody else wants to take. They do it with empathy and respect, and people come out the other side of it.

You will find them in addictions and mental health, with children and youth in care, with seniors, in women and gender equity work, and in a good many corners nobody thinks to look. In the Department of Social Development alone there are over 600 of them. They help New Brunswickers get into long-term care. They get people the disability support they qualify for. They protect children and seniors from abuse, they stand behind foster families, and they argue with the system on behalf of people who cannot argue with it themselves.

So: thank you. Thank you, Madam Speaker."
v3_088,"Mr. Speaker, I am not a cook, and I am not the member anyone should be asking about recipes. I can tell you about a book. Margaret Augustine and Lauren Beck, of L'nui Menikuk, also known as Indian Island First Nation, have published Mitji — Let's Eat!: Mi'kmaq Recipes from Sikniktuk. It is not just a cookbook. The recipes carry the historical knowledge and the lived experience of a community that has thrived on these lands for generations, the people of Mi'gma'gi. I had not heard the word gastrocolonialism before I read it. It is what colonial policies did to traditional Indigenous recipes, and these two authors take it on directly rather than around the edges. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
v3_089,"Moreover, the treatment of nursing home workers under Premier Higgs' leadership was concerning. I am not a labour lawyer, and I have not read every page of those court filings. I haven't. But I know this government took nursing home workers to court, and I know it suggested they relocate to Alberta for better wages. Well, that was a failure in negotiation, and it was a betrayal of the individuals who provide essential care to our vulnerable populations. I met one of them in October; she works two jobs and drives 40 minutes to each of them. There is an argument that a government has to hold a line on wages, and I understand it. But then came the 16-day school strike and the emergency orders used to force workers back to work, and I don't know how anyone squares an emergency order with a commitment to meaningful dialogue or with the right to strike. The use of such measures undermined the very principles of a fair and balanced negotiation process. So look at the sequence: binding arbitration watered down, scab-friendly legislation introduced, and this pension bill now in front of us. I think that is a pattern of behaviour, and it erodes the foundation of workers' rights. These actions do not align with the principles of a just and equitable society that respects the contributions of its workforce. The decisions we make in this building impact the livelihoods of countless individuals and the overall health of our communities, and it is our duty to scrutinize and question policies that undermine the values we hold dear, values of fairness and respect and the right of workers to negotiate on an equal footing. Madam Deputy Speaker, you will recall the unions expressing their vehement disagreement with the wage-freeze restriction mandate proposed by the Higgs government, the 0% wage mandate in the early years of this government. In the face of a global pandemic, our frontline workers were nothing short of heroes. Their commitment and their sacrifices demanded tangible support, not just acknowledgement. As the union leaders put it, these heroes deserved more than zeroes in their wage agreements."
v3_090,"Thank you very much, Mr. Speaker. The Minister of Post-Secondary Education, Training and Labour told this House a little while ago that his government has ""a good working relationship"" with organized labour. Those are the words I want to test, because labour relations decide whether workers in this province can make a living and whether our economy keeps growing. In recent years a troubling pattern has emerged between the Higgs government and the labour movement in New Brunswick. Instead of meeting workers and their representatives at the table, this government reaches for a bill. Bill 23, in 2022. Bill 17, last fall. The essential service legislation this House debated in December 2019. Three separate times, the matter was settled here, inside the Legislative Assembly, rather than through negotiation with New Brunswick workers. On none of those three were the unions adequately consulted. My colleague raised exactly that during second reading of Bill 17 and got no answer worth writing down. The amendments to the Public Service Labour Relations Act, and the change to the essential service legislation that the member opposite described at the time as tidying up, were opportunities to build trust with the labour movement, and this government let both of them go. Trust between employers and employees is what makes a workplace productive, and it has been eroded. Workers are disillusioned. Morale in the workforce has fallen, and our industries carry the cost of that."
v3_091,"Madam Speaker, on October 24, Newtown celebrated Laura Anderson's 105th birthday. Laura is remarkable — strong, vibrant, and still living independently in her own home. She kept her driver's licence until just this past month and took short drives on the rural roads she knows so well. Laura and her late husband, Thomas, were true pioneers in New Brunswick's agricultural and tourism sectors. They were founding members of the Agricultural Museum of New Brunswick. In 1967, they launched New Brunswick's very first farm vacation experience, and people came from across the province and from around the world to stay with them. There was a Jersey cow in that operation named Bessie, and I am told half the guests remember her better than they remember the farmhouse. Laura still tells the stories. She still has the humour, and she still has the wisdom, and she is happy to share both. We congratulate her on 105 remarkable years and thank her for what she has given this province."
v3_092,"Mr. Speaker, today I would like to congratulate Margaret Augustine and Lauren Beck of L'nui Menikuk on their recent cookbook, Mitji— Let's Eat!: Mi'kmaq Recipes from Sikniktuk. It stands as a testament to the rich heritage and resilient spirit of the people of Mi'gma'gi. Mr. Speaker, this is not just a cookbook. The recipes are enriched with the historical knowledge and the lived experience of a community that has thrived on these lands for generations. The authors take on gastrocolonialism directly — colonial policy changed what people could cook, and it altered traditional Indigenous recipes. My copy is in the kitchen at home, next to my mother's old Purity cookbook, which is where a cookbook belongs. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions. Wela'lin."
v3_093,"Employees must have at least 90 days of continuous employment to be eligible for the leave, which aligns with leave provisions in other provinces. The member opposite asked me during second reading what ""as soon as possible"" means in practice. It means what it says: the employee informs the employer as soon as possible of their need for leave. My colleague also pressed on the word ""reasonable."" Employers may require reasonable medical documentation confirming that the employee is unable to work due to illness or injury — reasonable, not a weekly note. These elements support the integrity of the leave while giving employers assurance and predictability, and members can test them clause by clause when this amendment to the Employment Standards Act goes to the Standing Committee on Economic Policy. Madam Speaker, this amendment strengthens protections for workers at a time when they are most vulnerable, while keeping a balanced approach that considers the realities of workplaces across the province. No one should have to choose between their health and their job. This amendment addresses a clear gap in our current legislation. It is a practical and necessary step. Thank you very much, Madam Speaker."
v3_094,"Madam Speaker, I rise to recognize the Battle of Vimy Ridge, fought on April 9, 1917, one of the defining moments in Canada's history. A member opposite said earlier this session that these commemorations amount to ""a pin and a paragraph."" I wrote it down at the time. I would ask that member to look at what the Vimy Foundation has done since 2006, which is to raise awareness and educate Canadians about that battle. This year's campaign marks the beginning of the lead-up to the 110th anniversary of the Battle of Vimy Ridge in 2027, a milestone moment in Canada's history. Vimy Week runs from April 2 to 9. I encourage all members of this House to wear the Vimy Pin. It is composed of four distinct colours, one for each of the four Canadian divisions that fought together for the first time at Vimy Ridge. That is what the colours are. It is not decoration. My colleague across the floor wore hers every sitting day last April, and I would ask the rest of us to do the same. Thank you, Madam Speaker."
v3_095,"Madam Speaker, as New Brunswickers gather around their Christmas trees this year, they will be exchanging more than just presents. They will be swapping stories about how the Holt government has turned its promises into mere ornaments: sparkly, shiny and completely hollow. First there was the balanced budget promise. ""Balanced."" That was the word used in this House, and we were told it would be delivered with fanfare and a drumroll. Instead, what do we have? A deficit under the tree. It is not even the gift that keeps on giving. It is the gift that keeps on taking. Then there is the carbon tax adjustor. The member opposite has told this House more than once that it is complicated. It is not complicated. It is a promise so simple it could have been done with the stroke of a pen. Instead it is still there, adding to the price of everything we buy, every day. That is not the Christmas cheer we were hoping for. New Brunswickers have been promised a lot of things. This government needs to realize that promises are not just for the Christmas season. They are for the whole year. It is time they delivered."
v3_096,"Madam Speaker, a new family health team was announced in Bathurst yesterday. Clinics like it keep opening around the province, and each one puts more primary care within reach of the people living around it.

For the Chaleur region it is a plain improvement. More professionals under one roof. Intake that bends a bit. Referrals that go where they are supposed to go instead of back to the family.

Nursing Home Without Walls was in the room. So was the mayor, and so was Sylvie, who has been running the Wednesday foot care clinic out of a church basement for eleven years and who told me she would take the parking lot over the ribbon.

The collaborative model is slowly changing how care gets delivered here. Promise made, promise kept, Madam Speaker."
v3_097,"Thank you, Madam Speaker. I am pleased to welcome members of the New Brunswick Psychiatric Association to the gallery today. Several of their Board of Directors are with them. A few drove in this morning — Saint John, Bathurst, one from farther than that, in the rain. Their work is essential to supporting New Brunswickers' mental health and well-being, and the association's continued collaboration with the Department of Health is helping to strengthen our system of care. I will have more to say on that a little later today. Thank you. Thank you, Madam Speaker."
v3_098,"Madam Speaker, it was with deep sadness that I learned of the passing, at the age of 102, of Roméo H. LeBlanc, an Acadian veteran of the Second World War. As Minister responsible for Military Affairs, I want to pay tribute to him for his service to this country. He did more than serve. For decades afterward he looked after other veterans, and he made sure the ones who did not come back were still spoken of by name. He was courageous and he was dutiful, and people who come across his story will take something from it. On behalf of the government of New Brunswick, I extend my condolences to his family, his loved ones, and the veterans' community. We will remember him. His family tells me he kept his medals in the top drawer of the dresser, in a cigar box. Not on a wall. In a drawer."
v3_099,"Madam Speaker, today, on the International Day of Persons with Disabilities, we recognize the strength, the contributions, and the resilience of persons with disabilities across New Brunswick. The member opposite asked during question period whether federal money was going to be, and I am using her words, ""quietly netted off"" provincial programs. It was not. This summer we made sure the federal Canada Disability Benefit would not detract from provincial disability programs, and federal programs will complement provincial support rather than replace it. That is the commitment, and members can hold me to it. We are building a province where every person has an equal opportunity to participate fully in our communities, our schools, our workplaces, and our public spaces. Accessibility and inclusion are not optional. They are essential to true equity. Let us keep working together to remove barriers and to make sure every New Brunswicker can live and work here without limits. Thank you, Madam Speaker."
