id,text
v3_169,"Madam Speaker, the bill's aim is to make things easier, not to approve them. It is about removing barriers, and about making sure New Brunswick is prepared to move forward when the time comes. The proposal was drafted in consultation with several departments, including the Office of the Attorney General, Service New Brunswick, the Department of Post-Secondary Education, Training and Labour, and the Department of Indigenous Affairs. The NB Power Board of Directors will continue to oversee all security measures, so financial accountability and risk mitigation stay where they belong. The information will be used as the basis of the proposal submitted for government approval, and it will be reviewed before any authorization. Madam Speaker, the Mactaquac Life Achievement Project is a bold and necessary investment in our energy future, and this bill ensures we are prepared to meet its challenges with the flexibility, clarity, and confidence required. So I urge all members to support it, and to help us take the next step toward securing clean energy for New Brunswickers, today and for decades to come. That is what I am asking for this afternoon. One vote, and then the next step. The dam is out there on the river either way. Thank you, Madam Speaker."
v3_170,"Thank you, Madam Speaker. The holidays are on us and I want to talk about local business.

Small businesses are the heartbeat of New Brunswick's economy. Statistics Canada counts firms with fewer than 100 employees at about 98% of all employers in this country, and that share was already north of 97% a decade ago. Here that means the cafes and restaurants where neighbours gather, the boutiques and artisans who give our downtowns their character, the family-owned shops handed down through two and three generations, and the local producers who keep reminding us that world-class quality is made right here at home. These are not only storefronts. They are employers, they are community supporters, and they are a real part of the economic development of this province.

When we choose to shop locally, especially over the holidays, we are doing more than purchasing a gift. We are investing directly in our communities. For every dollar spent locally, more of that dollar stays right here in New Brunswick — jobs, local supply chains, the foundations under our regional economies. That ripple effect is powerful. It is what lets a small business grow, change and keep serving the community it cares about.

I was at the Premier's open house yesterday. The turnout was strong, stronger than I expected on a Wednesday, and the range of vendors was wide. I spoke to one vendor who started his business at nine years old. Nine. He has been at it longer now than some of the members in this Chamber have been in politics.

So explore the local markets this holiday season, visit the neighbourhood shops, find the artisans, buy New Brunswick-made. Choices big and small make a real difference, and when we support local shopping we support the people who support us all year. A special thank-you to everyone who was out yesterday and spoke to those vendors."
v3_171,"Madam Speaker, property owners pay the cost of assessment fee on the property tax bill. That bill comes through Finance and Treasury Board. But they also pay charges through their local tax rates. So the same owner pays twice. First, the Finance and Treasury Board cost of assessment fee, printed on the tax bill where anybody can see it; second, the municipal taxes that the municipality turns around and pays to Service New Brunswick for assessment services, which nobody sees at all.

Most people do not know that. They assume the visible charge is the whole cost. It is not.

Let me be clear about one thing. This motion does not criticize the work performed by Service New Brunswick. Assessment services are necessary. Municipalities require accurate assessments. The assessment system itself is important, and Service New Brunswick provides an actual service to municipalities and to rural districts, and I am not standing here to take a run at the people who do that work.

Finance and Treasury Board is not providing assessment services. It is charging the cost of assessment fee directly through property tax bills. That is the charge this motion would eliminate. Assessments have risen. Costs have risen. After years of both, the time has come.

People increasingly feel that the government financially benefits from circumstances ordinary citizens cannot control. No homeowner asked for property values to surge. No senior on a fixed income requested that their modest home be reassessed at a dramatically higher value. We all know — we all know — that assessments have gone up in recent years, and I said earlier why: COVID-19, people moving to New Brunswick, home prices climbing, and fair market value being a big factor in how the assessment is done. That is why there was such an increase.

Every time those assessments rise, the government revenue from this fee rises as well. That is troubling. It is the perception that government financially benefits from the same assessment increases that cause property owners stress and anxiety."
v3_172,"Mr. Speaker, Margaret Augustine and Lauren Beck of L'nui Menikuk — Indian Island First Nation — have written a cookbook, Mitji: Let's Eat! Mi'kmaq Recipes from Sikniktuk. It is an exceptional cultural contribution and I want to congratulate them for it today. The book stands as a testament to the rich heritage and the resilient spirit of the people of Mi'gma'gi. This is not just a cookbook. The recipes carry the historical knowledge and the lived experience of a community that has thrived on these lands for generations, and the authors take on gastrocolonialism directly: colonial policy reached into the kitchen and altered what a traditional Indigenous recipe was permitted to be. My copy has a broken spine already. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
v3_173,"Madam Speaker, I rise today with great satisfaction and deep gratitude. After years of waiting, the new, hoped-for bridge between Île Lamèque and Shippagan will be built. I thank the Premier, Hon. Susan Holt, and the Minister of Transportation and Infrastructure, Hon. Chuck Chiasson, for coming to the region in February and making that announcement, which marks a turning point for our communities. The bridge will simplify travel, strengthen our connections with the rest of the province, and bring new economic opportunities to our people. On behalf of my constituents, I want to express our gratitude to everyone who played a role in getting it this far.

There is a man in Petite-Rivière-de-l'Île who has driven that crossing to work every morning since 1987. In February he asked me whether he would still be driving when they open it. I told him probably. Thank you, Madam Speaker."
v3_174,"Madam Speaker, last September our government launched a universal breakfast program in all New Brunswick schools. Close to a year later, we are already seeing concrete results. I can tell members what is actually on the tables every morning: milk, eggs, bagels, apples, cheese, and, at one school I visited, a toaster that has already been replaced twice. Through our partnership with FeedNB, schools are able to offer healthy food, often bought from farms and businesses in their own area. Parents tell me the program saves them time and money. It takes the fight out of the morning. A child who has eaten will sit down and work; a child who has not will not, and every teacher in this House knows it. For many families, with the cost of living where it is, this is making a real difference. It is a concrete investment in our young people. Every child deserves to start the day on the right foot. Thank you, Madam Speaker."
v3_175,"Madam Speaker, I rise today with great satisfaction and deep gratitude. After years of waiting, the new, hoped-for bridge between Île Lamèque and Shippagan will be built. I'm going to say that one more time, because people back home have waited a long time to hear it: the bridge between Île Lamèque and Shippagan will be built. I thank the Premier, Hon. Susan Holt, and the Minister of Transportation and Infrastructure, Hon. Chuck Chiasson, for coming to the region in February and making that announcement, which marks a turning point for our communities. The bridge will simplify travel, strengthen our connections with the rest of the province, and bring new economic opportunities to our people. On behalf of my constituents — on behalf of my constituents — I want to express our gratitude to everyone who played a role in making this important project for our community happen. Thank you, Madam Speaker."
v3_176,"Madam Speaker, the month of March gives us an opportunity to pay tribute to social workers and to recognize the considerable importance of their work in New Brunswickers' lives. Offering care, advocacy, and support with empathy and respect, social workers are a source of healing, resilience, and hope. They transform lives and uplift communities with their dedication to dignity and human rights. Social workers play vital roles across many sectors, including addictions and mental health, children and youth in care, seniors, and women and gender equity. Within the Department of Social Development, over 600 social workers help New Brunswickers access long-term care and disability support and help protect children and seniors from abuse. They support foster families, advocate for vulnerable individuals, and ensure that vital services reach those in need. This National Social Work Month, we thank them for their compassion and their commitment to improving lives across New Brunswick. One of them, in Bathurst, spent last Thursday afternoon on the phone finding a bed for a man who had been sleeping in a stairwell. She found one. That is the job. Thank you, Madam Speaker."
v3_177,"Thank you, Madam Speaker. I rise today in sadness on the passing of Robert Hosford. He was a husband, a father, a pop pop, an uncle, a great-uncle and a friend, and he died on Wednesday, November 12. Robert loved his people, he made them laugh, and he took them along on whatever he was doing next. He was the cornerstone of that family and he put what they needed ahead of what he needed. There was no limit to it. If you needed a hand, Robert gave you one. If you needed someone to listen, he sat down and listened. That warm smile could light up a room, and so could the laugh. He could turn the toughest day into a day somebody remembers. Robert was his family's biggest cheerleader, proud of what they took on and loud about what they pulled off. He loved his teams, and he loved teaching a lesson, and only his family came ahead of that. Please join me in expressing condolences to Robert's family and his friends. Thank you."
v3_178,"As New Brunswickers gather around their Christmas trees this year, they'll be exchanging more than just presents. They'll be swapping stories about how the Holt government has turned its promises into mere ornaments — sparkly, shiny, and completely hollow. Hollow. I'll say that one again: completely hollow. First, there was the balanced budget promise, the one we were told would be delivered with fanfare and a drumroll. Instead, what do we have? A deficit under the tree. It's not even the gift that keeps on giving. It's the gift that keeps on taking. Then there's the carbon tax adjustor — a promise so simple it could have been done with the stroke of a pen. With the stroke of a pen. That's all it needed. Instead, it's still there, still adding to the prices of everything we buy every day. That's not the Christmas cheer we were hoping for. New Brunswickers have been promised a lot of things. This government needs to realize that promises aren't just for the Christmas season. They're for the whole year. It's time they deliver."
v3_179,"Thank you, Madam Speaker. Our government's economic development strategy is focused on one priority: building a stronger and more competitive New Brunswick that is a source of opportunity for people in this province. New Brunswick succeeds when our businesses succeed. A company that grows, reaches a new market, or invests in its own operations hires people, and those wages pay for the public services families rely on every single day.

The strategy builds on our existing strengths. It focuses on improving productivity, supporting innovation, and helping New Brunswick companies compete in a global economy that changes month to month. It reinforces our commitment to attracting investment, to strengthening key sectors such as defence and mining, and to long-term sustainable growth.

Productivity is where the gap sits. Statistics Canada has this province's output per hour below the national figure, and it was below it a decade ago too. That is the number I want moving, and I want it measured against Nova Scotia's, not against our own past. Defence and mining are two sectors, not twelve. We named two because a province this size that names twelve has named none.

We are taking a coordinated and accountable approach that brings departments together around shared priorities and outcomes somebody can actually measure. This is not work the government can do alone. It needs industry, the universities and the colleges, communities, and every member of this House. Early feedback from stakeholders has been positive, and what they keep naming back to us is our focus on clarity, discipline, and results.

New Brunswick has what the world wants. Thank you, Madam Speaker."
v3_180,"Thank you very much, Madam Speaker. Madam Speaker, I was deeply saddened to learn of the passing of Hon. Mark McLane, Prince Edward Island's Minister of Health and Wellness. His dedication to public service and his commitment to improving the lives of Islanders leave a lasting legacy. Mark served with integrity and compassion throughout his time in government, and with a genuine desire to strengthen the province's health system and support his community. Anyone who dealt with him on the Island files knows that. His contributions in public office and beyond will be remembered and appreciated for years to come. My heartfelt condolences go out to Mark's family, to his friends and colleagues, and to all Islanders who were touched by his work and his leadership. Cross at Cape Jourimain and you're in his province inside of ten minutes. He will be greatly missed. Thank you, Madam Speaker."
v3_181,"Thank you, Madam Speaker. Before I read the motion, I want to answer the member opposite, who said a moment ago that transportation is “already in the mandate letter.” It is not in the mandate letter. That is the whole reason I am on my feet.

WHEREAS the 2017 report From Surfaces to Services identified the critical need for a comprehensive, coordinated approach to improving public transportation across the province, yet no meaningful action has been taken; WHEREAS appointing a Minister responsible for public transportation would provide the leadership, coordination and accountability needed to develop, fund and integrate public transportation services throughout New Brunswick; BE IT THEREFORE RESOLVED that the Legislative Assembly urge the Premier to give the Minister of Transportation and Infrastructure a mandate for public transportation; BE IT FURTHER RESOLVED that the Legislative Assembly urge the government to allocate the resources and funding necessary to support the New Brunswick Transportation Authority to create and implement a public transportation strategy.

Eight years, Madam Speaker. From Surfaces to Services is still on the shelf."
v3_182,"Mr. Speaker, today I want to congratulate Margaret Augustine and Lauren Beck. They are from L'nui Menikuk, also known as Indian Island First Nation, and their recent cookbook is called Mitji — Let's Eat!: Mi'kmaq Recipes from Sikniktuk. It is exceptional. It stands as a testament to the rich heritage and the resilient spirit of the people of Mi'gma'gi, because the recipes in it come enriched with the historical knowledge and the lived experience of a community that has thrived on these lands for generations. This is not just a cookbook. Through their work the authors have addressed the profound impacts of gastrocolonialism, which is to say the way colonial policies altered traditional Indigenous recipes. Read it. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
v3_183,"Madam Speaker, our government has presented the 2026-27 capital budget, a historic budget of $1.47 billion, $200 million more than last year. It is the largest capital budget that has ever been tabled in our province. The member opposite said yesterday that this is ""money out the door with no plan."" Those were his words, and I would ask him to look at where the money actually goes. Most of the investment is allocated to the Department of Transportation and Infrastructure, to improve our roads, bridges, ferries and other essential infrastructure. The health care sector will also see significant investment, to modernize our medical equipment and to renovate our hospitals. In education, the capital budget includes building new schools in Shediac and Moncton and upgrading several institutions elsewhere in the province. When the capital estimates come before the Committee of Supply, the member can put every one of those lines to the minister, item by item. These investments are essential to deal with the backlog caused by years of underinvestment. They show our commitment to safety, to quality of life and to the future of our communities. Thank you, Madam Speaker."
v3_184,"Thank you, Madam Speaker. Our government's economic development strategy has one priority: a stronger, more competitive New Brunswick that gives the people who live here opportunities. New Brunswick succeeds when our businesses succeed. When a company grows, reaches new markets, and puts money back into its operations, it hires people, it holds a community together, and it pays for the public services families rely on every single day. The strategy builds on what we already have. We want our companies to be more productive, we want them to innovate, and we want them to win against anybody in a global economy that changes month to month. We will keep chasing investment. We will keep pushing on defence and mining. We will keep building for the long term. Departments will work off the same list of priorities and be measured against the same outcomes. The government cannot do this alone. We need industry, we need the universities and the community colleges, we need towns and villages across the province, and we need every member in this House. Stakeholders have told us early on that they like what they see: we have been clear, we have held the line, and we have shown them results. New Brunswick has what the world wants. We are competing to win, so that businesses can grow, communities can thrive, and opportunities open up across the province. When our economy grows, we can pay for better services and a more prosperous future for all New Brunswickers. Thank you, Madam Speaker."
v3_185,"So the province keeps its own veterinarians on the files only the province can handle, and private clinics take the routine calls. We are not walking away. We are building the model that most of the country already runs, so a farmer can still get a vet out to the barn this year and in ten years. New Brunswick can shape it around what farms here actually need and still hold the quality up.

I know the rollout is worrying people. Up in Restigouche, out on the Acadian Peninsula, past Plaster Rock, getting a vet to the door was already hard, and now producers are asking what it will cost and who will come. That is why we are putting together a support program for private-sector veterinarians. Part of it is meant to cover costs like travel, so a producer four hours from a clinic can still get the visit.

I would not tell you the answers we have given have settled anybody's mind. They have not. What they show is that we mean to find something that works farm by farm.

The labs are a piece of this too. They are the ones who catch a new disease early, before it moves through a herd, and they do the food-safety testing a processor cannot ship without. Through the transition, the existing labs stay open and stay staffed. Nobody's samples sit in a queue somewhere.

We need people onside for this. I want to hear from the producers, from the vets, from the people who have written to my office and told me flatly that they think we are wrong. We can get the money side and the quality side right at once. It is a big change and it only works if people come to it willing."
v3_186,"I want to start by recognizing that this bill brings forward some long-overdue clarifications. It updates outdated language, replacing legal Latin with plain English. That might seem minor, but clarity matters. I'll say that again: clarity matters. It also simplifies the processes for brewers and distillers to sell their products at approved farmers' markets, something that small producers in New Brunswick have been asking for. The ability of a microbrewery or craft distillery to connect directly with customers at a local market, whether it's the Saint Andrews farmers' market, the St. George market, or the market in St. Stephen, helps drive tourism, encourages entrepreneurship, and strengthens local economies. I applaud that part of the bill, Madam Speaker. It recognizes the growth of a sector that has truly taken off here in New Brunswick. That said, modernization should never come without scrutiny. This bill sets production caps for breweries and distilleries: 500 000 L for brewers, and 75 000 L for distillers. That's when they are operating as agents under the New Brunswick Liquor Corporation. Now, those sound like fair limits, but we need to ask: Were these caps determined in consultation with our smaller producers or primarily with larger operators? Will this inadvertently favour those already established in the market, making it harder for start-ups to grow into the next tier? We've seen this before — we've seen this before — where well-intentioned changes to regulation end up benefitting those with deeper pockets and more connections, while small business owners struggle with compliance costs and licencing delays. Craft producers in St. Croix and elsewhere in New Brunswick, people who pour their life savings into starting a brewery or a distillery, say: We don't mind rules, but we just want fair ones. We don't mind rules, but we just want fair ones. That is what they told me, and I am repeating it word for word. This is my question for the government: How will fairness between small and large producers be ensured under this new licencing model?"
v3_187,"Madam Speaker, I'd like to recognize the work of Nursing Home Without Walls, which continues to make a real difference in the lives of seniors in our communities. Today, Nursing Home Without Walls is partnering with Horizon Health Network to offer seniors hands-on assistance with setting up access to MyHealthNB, a secure online portal that allows individuals to view their own blood work and imaging results. Staff will be on-site at the Miramichi Regional Hospital, in the main lobby, today from 7 a.m. to 2 p.m., ready to walk seniors through the steps. All that is required is a Medicare card and an email address to create an account. Horizon staff will verify identity and provide the access code on the spot, with no appointment or registration needed. A senior who does this today will not have to phone anybody to find out their own results. Main lobby, Miramichi Regional Hospital, until 2 p.m. Bring the card. Thank you, Madam Speaker."
v3_188,"Thank you, Madam Speaker. I am pleased to welcome members of the New Brunswick Psychiatric Association, who are joining us in the gallery today. Among our guests are members of the association's board of directors. Their work is essential to the mental health and well-being of New Brunswickers. I will say that again: essential. The association's continued collaboration with the Department of Health is helping to strengthen our system of care, and I look forward to sharing more on that a little later today. Thank you, Madam Speaker."
v3_189,"Mr. Speaker, this government took nursing home workers to court. I want to say that again, because I think people at home stopped believing it when they heard it the first time. This government took nursing home workers to court, and the Premier told them to go to Alberta if they wanted better wages.

His offer was 10.5 cents an hour. Ten and a half cents an hour. That is what the people who bathe and feed our parents were worth to him at the table.

Then came binding arbitration with conditions. Conditions. Attach conditions and you have not agreed to arbitration, you have written the answer in advance, and that is a way of never dealing with what those workers came to say.

The words to the protesters were, ""if you want that kind of wage, then Alberta's where to get it."" I repeat — ""Alberta's where to get it."" That was said out loud, in this province, to New Brunswickers doing that work.

And then he told us fair wages will not fix the staffing shortage in our nursing homes. A fair wage is justice for the worker, and it is also how you keep one. He never treated any of it as urgent.

His responsibility is to the people of New Brunswick. Not to Alberta. To the people of New Brunswick."
v3_190,"Thank you, Madam Speaker. WHEREAS the 2017 From Surfaces to Services report identified the critical need for a comprehensive, coordinated approach to improving public transportation across the province, yet no meaningful action has been taken — and I am going to say that one more time, because it is the entire motion: no meaningful action has been taken; WHEREAS appointing a Minister responsible for public transportation would provide the leadership, coordination and accountability needed to develop, fund and integrate public transportation services throughout New Brunswick; BE IT THEREFORE RESOLVED that the Legislative Assembly urge the Premier to give the Minister of Transportation and Infrastructure a mandate for public transportation; BE IT FURTHER RESOLVED that the Legislative Assembly urge the government to allocate the resources and funding necessary to support the New Brunswick Transportation Authority to create and implement a public transportation strategy.

A mandate. That is what we are asking for. A mandate."
v3_191,"Thank you, Madam Speaker. Up in the gallery today are members of the New Brunswick Psychiatric Association, and several of them sit on that association's Board of Directors. They are welcome here. These are people who see New Brunswickers on the worst days those people will ever have, and the work they do holding up mental health and well-being in this province is not work the system could do without. It is essential. The association keeps working with the Department of Health, and that is strengthening our system of care. I will have more to say about that later today. Thank you. Thank you, Madam Speaker."
v3_192,"Bill 40 amends the Health Quality and Patient Safety Act, which already sets out how we review patient safety incidents and learn from them. The government says the amendments will improve those reviews, strengthen collaboration, make things more consistent and improve transparency for patients and families. I am not going to argue against any of that. But a bill gets judged on what it does, not on what it hoped to do.

Now, I am not a clinician. I have never sat on a quality review committee and I would not pretend to know how one runs from the inside. What I can read is the bill, and what I keep looking for in it is the problem. The existing Act already provides the framework. So what failed? At the briefing those questions were asked and they were fair ones. The government has not shown us data on a systemic failure under the current law. Without that we are legislating in search of a problem.

The largest change is the New Brunswick Quality of Care and Patient Safety Advisory Committee, established and maintained by the minister. On paper, fine. Who opposes expert advice?

But slow down. Professionals here already answer to Horizon, to Vitalité, to their colleges, to accreditation bodies, to internal quality review committees, to the patient advocate. I asked a nurse in Sussex in February how many separate incident forms she fills out and she started counting on her fingers and gave up at four. That is the answer I keep getting.

So I don't know whether this committee improves an outcome or adds a layer. I would like to be convinced. If it becomes one more place to file a report and nothing measurable changes, we will have added weight to a system that is already carrying too much of it, and the people who feel that weight are not in this Chamber."
v3_193,"Madam Speaker, the Act as written says the executive committee has no quorum unless the deputy head whose mandate has a direct impact on the economy is present. That person, or their delegate, is a non-voting member. The idea was economic alignment across government. What it has produced is scheduling trouble and delayed decisions whenever that deputy head cannot be there.

The amendment before the House is straightforward. Quorum becomes a simple majority of voting members present.

Members are entitled to ask what this costs us. How many meetings has the current rule actually lost us in the past two years? Three? A dozen? Is that even the thing holding this committee back? I do not have those numbers in front of me today.

What I can tell members is what the amendment does not do. It does not alter the composition of the executive committee. It does not alter the participation of the deputy head whose mandate has a direct impact on the economy. That individual remains a valued contributor to the committee's work.

We made the same change for the board of directors in 2021, when the ""quorum"" definition in this Act was simplified for the board. This brings the two into line.

The committee will be able to meet and conduct its business without unnecessary disruption. In a fast-paced economic environment, the ability to act swiftly and effectively matters. Opportunities New Brunswick will be better positioned to deliver programs, to respond to emerging opportunities, and to keep supporting the businesses that drive our province's growth.

It is an administrative change. It will matter to the operation of that committee. I encourage all members to support it. Thank you, Madam Speaker."
v3_194,"Let me be straight with the House. I am not a veterinarian, and I have never had to call one out at two in the morning for a calving gone wrong. So I have done a lot of listening on this file. This approach allows public resources to be refocused on their core mission while leveraging the expertise of the private sector for the delivery of routine care. We are not withdrawing. The goal is a more modern and sustainable model, aligned with Canadian best practices, so that veterinary services stay robust and are adapted to current and future challenges. The modernization will enable New Brunswick to build a model that can meet the specific needs of farms while guaranteeing high-quality services. I will admit that we did not get ahead of the concerns the implementation has caused. For remote regions there are real challenges concerning the quality and the cost of services, and in several of those regions access was already a considerable challenge before any of this began. A producer in Kent County told me last month that he waited eleven hours. That is why a support program for private sector veterinarians is being developed. One of its objectives is to help offset certain costs, like travel expenses, so that producers from all regions can continue to get the services they need. The responses that have been provided do not mean all the worries have been cleared up. I don't think they have. But they underscore our commitment to finding concrete solutions tailored to each situation. Laboratory services are a key part of the transition. They do the early detection of emerging diseases, they prevent health crises, and they underpin food safety, and the existing laboratories will remain fully operational throughout, so that no farmer's or veterinarian's work is disrupted. We still need consensus around what we are proposing, and its success will depend in large part on cooperation and on people choosing to take part with an open mind. I am still open to hearing your opinions, your ideas, and your worries. I have already changed my mind on one part of this."
v3_195,"I want to start by recognizing that this bill brings forward some long-overdue clarifications. It updates outdated language, replacing legal Latin with plain English. That might seem minor, but clarity matters. It also simplifies the processes for brewers and distillers to sell their products at approved farmers' markets, something small producers in New Brunswick have been asking for. A microbrewery or a craft distillery that can sell straight to customers at the Saint Andrews farmers' market, the St. George market, or the market in St. Stephen — the St. George one runs Saturday mornings — helps drive tourism, encourages entrepreneurship, and strengthens local economies. I applaud that part of the bill, Madam Speaker. It recognizes a sector that has truly taken off here in New Brunswick.

That said, modernization should never come without scrutiny. The caps are in the bill's own text: 500 000 L for brewers, 75 000 L for distillers, and that is when they are operating as agents under the New Brunswick Liquor Corporation. Put the two side by side. The brewers' ceiling is somewhere between six and a half and seven times the distillers'. And neither figure is set against anything — not against the agency limit that applies today, not against what the average craft producer in this province actually put out last year. The Corporation has those production numbers. This House does not.

So those sound like fair limits right up until you ask who they fit. Were these caps determined in consultation with our smaller producers, or primarily with larger operators? Will this inadvertently favour those already established in the market, making it harder for start-ups to grow into the next tier? We've seen well-intentioned changes to regulation end up benefitting those with deeper pockets and more connections, while small business owners struggle with compliance costs and licencing delays.

Craft producers in St. Croix, people who pour their life savings into starting a brewery or a distillery, say: We don't mind rules, but we just want fair ones. This is my question for the government: How will fairness between small and large producers be ensured under this new licencing model?"
v3_196,"Mr. Speaker, today I want to congratulate two remarkable authors, Margaret Augustine and Lauren Beck of L'nui Menikuk, also known as Indian Island First Nation, on their recent cookbook, Mitji— Let's Eat!: Mi'kmaq Recipes from Sikniktuk. It is a testament to the rich heritage and the resilient spirit of the people of Mi'gma'gi. This is not just a cookbook, Mr. Speaker. The recipes carry the historical knowledge and the lived experience of a community that has thrived on these lands for generations, and the authors do not stop at the food — they address the profound impacts of gastrocolonialism, which is to say how colonial policies altered traditional Indigenous recipes. That took work. Mr. Speaker, I invite all members to join me in congratulating Margaret Augustine and Lauren Beck for their commitment to preserving Indigenous culinary traditions."
v3_197,"Thank you, Madam Speaker. The bill on long-term illness and injury leave protects workers, and it is an essential step forward. A person who gets sick should not have to pick between getting better and paying the mortgage. Again, Madam Speaker, this is not an ordinary bill. It is a concrete commitment to our people. A worker can take up to 27 weeks of protected leave and come back to the same position or an equivalent job. That means the employer holds the spot, the family keeps the paycheque coming as best it can, and nobody comes back to find their name off the schedule. The bill updates our employment standards so they match how people actually live: a diagnosis, a treatment schedule, a spouse doing the driving, a kid who still has to get to school. Madam Speaker, we bring in legislation like this to stand behind people when they are sick, when they are hurting, and when they are being treated unfairly. These are not housekeeping measures."
v3_198,"Madam Speaker, I rise today with great satisfaction and deep gratitude. After years of waiting, the new, hoped-for bridge between Île Lamèque and Shippagan will be built. I thank the Premier, Hon. Susan Holt, and the Minister of Transportation and Infrastructure, Hon. Chuck Chiasson, for coming to the region in February and making that announcement, which marks a turning point for our communities. The bridge will simplify travel, strengthen our connections with the rest of the province, and bring new economic opportunities to our people. On behalf of my constituents, I want to express our gratitude to everyone who played a role in making this important project for our community happen. There was a man at the announcement in February with a photo of the old bridge in his coat pocket. He'd been carrying it around for years. He didn't say anything. He just showed it to me. Thank you, Madam Speaker."
v3_199,"Thank you, Mr. Speaker. Well, I should say at the start that I am not an epidemiologist and I have not read every line of the Public Health Act. I have read the parts my staff flagged for me. That is honest.

But I lived through the same three years everybody in this Chamber did, and I saw what the pandemic did to our communities, our families, and our economy. So I am proposing a resolution calling on the government to take immediate action, before the next one.

Here is what I do understand. The Act is the cornerstone of the province's response and it is badly out of date. It says nothing about RSV. There is no mechanism in it for Public Health to add an illness to the ones it tracks — I asked about that in November and the letter I got back did not answer the question.

Now, readiness costs money: public health infrastructure, resources, personnel. I don't know what the number is. I know we did not have enough nurses in 2020 and I know we have fewer now.

And the response has to reach the people it missed. Seniors, people with underlying conditions, marginalized communities — they were hit hardest, and a strategy has to be built for their circumstances or it is not a strategy. My own mother waited nine days for a result in Fredericton, and she has a family doctor. Think about somebody who doesn't.

We should also be running education and awareness campaigns now, while nobody is frightened, because that is when people actually listen.

I ask all members to support the resolution."
